"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1rk0441","","","Collection","","","","","The Palestinian Democratic Union (FIDA) Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1rk0441"
"ark:/13030/m5b06hwm","ark:/21198/z1rk0441","","Work","39.0","0039.01.0001|~|25788|~|38782_ca_object_representations_media_19843_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","لقاء نسوي مع عضوات بلدية البيرة وعبوين","Feminist meeting with the members of Al-Bireh and Abwein Municipality","A colour photo taken during the feminist meeting with the members of Al-Bireh and Abwein Municipality; held by the Association of Women’s Action for Training and Rehabilitation (AOWA) in 1999|~|صورة ملونة من اللقاء النسوي الذي عقده اتحاد العمل النسائي الفلسطيني مع عضوات المجالس البلدية لمدينة البيرة وقرية عبوين قضاء رام الله عام 1999.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1999; Date created","1999","","[31.912563,35.221717]","","اليوم  لقاء نسوي مع عضوات مجالس بلدية (البيره + عبوين) الاخوات المرحومه عفاف عقل + فاطمة سحويل في قاعة بلدية البيرة 1999|~|Today Feminist meeting with the members of Al-Bireh and Abwein Municipality The late; Afaf Aqel + Fatima Sahweil In Al-Bireh Municipality Hall in 1999","image/jpeg","3854","5367","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/9/8/60453_ca_object_representations_media_19843_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/9/8/38782_ca_object_representations_media_19843_original.jpg","https://palarchive.org/index.php/Detail/objects/25788/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","2 September 2018 at 10:54:58","9 March 2021 at 19:25:33","A colour photo taken during the feminist meeting with the members of Al-Bireh and Abwein Municipality; held by the Association of Women’s Action for Training and Rehabilitation (AOWA) in 1999","صورة ملونة من اللقاء النسوي الذي عقده اتحاد العمل النسائي الفلسطيني مع عضوات المجالس البلدية لمدينة البيرة وقرية عبوين قضاء رام الله عام 1999.","color photographs","اليوم  لقاء نسوي مع عضوات مجالس بلدية (البيره + عبوين) الاخوات المرحومه عفاف عقل + فاطمة سحويل في قاعة بلدية البيرة 1999","Today Feminist meeting with the members of Al-Bireh and Abwein Municipality The late; Afaf Aqel + Fatima Sahweil In Al-Bireh Municipality Hall in 1999","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5b06hwm/manifest"
"ark:/13030/m5rp0mw6","ark:/21198/z1rk0441","","Work","39.0","0039.01.0497|~|27069|~|57862_ca_object_representations_media_22398_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","2992","4351","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/3/3963_ca_object_representations_media_22398_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/3/57862_ca_object_representations_media_22398_original.jpg","https://palarchive.org/index.php/Detail/objects/27069/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:21","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5rp0mw6/manifest"
"ark:/13030/m57q6bdk","ark:/21198/z1rk0441","","Work","39.0","0039.01.0498|~|27070|~|96953_ca_object_representations_media_22399_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","اتحاد لجان العمل النسوي|~|The Palestinian Federation of Women's Action Committees","image/jpeg","2992","3961","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/3/17921_ca_object_representations_media_22399_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/3/96953_ca_object_representations_media_22399_original.jpg","https://palarchive.org/index.php/Detail/objects/27070/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:21","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","اتحاد لجان العمل النسوي","The Palestinian Federation of Women's Action Committees","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57q6bdk/manifest"
"ark:/13030/m5vt9554","ark:/21198/z1rk0441","","Work","39.0","0039.01.0499|~|27071|~|73143_ca_object_representations_media_22400_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","4363","3016","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/66987_ca_object_representations_media_22400_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/73143_ca_object_representations_media_22400_original.jpg","https://palarchive.org/index.php/Detail/objects/27071/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:21","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5vt9554/manifest"
"ark:/13030/m53z5kpv","ark:/21198/z1rk0441","","Work","39.0","0039.01.0500|~|27072|~|62189_ca_object_representations_media_22401_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","2982","4083","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/79831_ca_object_representations_media_22401_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/62189_ca_object_representations_media_22401_original.jpg","https://palarchive.org/index.php/Detail/objects/27072/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:21","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53z5kpv/manifest"
"ark:/13030/m5r28dd8","ark:/21198/z1rk0441","","Work","39.0","0039.01.0501|~|27073|~|29660_ca_object_representations_media_22402_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","2971","4115","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/27384_ca_object_representations_media_22402_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/29660_ca_object_representations_media_22402_original.jpg","https://palarchive.org/index.php/Detail/objects/27073/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:22","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5r28dd8/manifest"
"ark:/13030/m5064tzf","ark:/21198/z1rk0441","","Work","39.0","0039.01.0502|~|27074|~|59103_ca_object_representations_media_22403_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","3007","4442","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/78872_ca_object_representations_media_22403_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/59103_ca_object_representations_media_22403_original.jpg","https://palarchive.org/index.php/Detail/objects/27074/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:22","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5064tzf/manifest"
"ark:/13030/m5m97nq0","ark:/21198/z1rk0441","","Work","39.0","0039.01.0503|~|27075|~|59130_ca_object_representations_media_22404_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة عقب اعتداءٍ على جمعية المرأة الفلسطينية التابع لحزب فدا","A Photograph in the Aftermath of an Attack against FIDA Palestinian Women's Society","A colour photograph in the aftermath of an attack against the Palestinian Democratic Union (FIDA) Women's Society.|~|صورة ملونة ترصد ملمحًا من آثار الاعتداء على مقر جمعية المرأة الفلسطينية التابع لحزب الاتحاد الديمقراطي الفلسطيني (فدا).","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","[31.952162,35.233154]","Social History|~|Women","","image/jpeg","4197","3031","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/29340_ca_object_representations_media_22404_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/59130_ca_object_representations_media_22404_original.jpg","https://palarchive.org/index.php/Detail/objects/27075/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","good; 224","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:22","10 March 2021 at 10:32:47","A colour photograph in the aftermath of an attack against the Palestinian Democratic Union (FIDA) Women's Society.","صورة ملونة ترصد ملمحًا من آثار الاعتداء على مقر جمعية المرأة الفلسطينية التابع لحزب الاتحاد الديمقراطي الفلسطيني (فدا).","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m97nq0/manifest"
"ark:/13030/m5qp3kqc","ark:/21198/z1rk0441","","Work","39.0","0039.01.0504|~|27076|~|83954_ca_object_representations_media_22405_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","2971","4224","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/31610_ca_object_representations_media_22405_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/83954_ca_object_representations_media_22405_original.jpg","https://palarchive.org/index.php/Detail/objects/27076/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:22","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qp3kqc/manifest"
"ark:/13030/m5gj6x14","ark:/21198/z1rk0441","","Work","39.0","0039.01.0505|~|27077|~|24371_ca_object_representations_media_22406_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","2965","4119","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/79012_ca_object_representations_media_22406_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/24371_ca_object_representations_media_22406_original.jpg","https://palarchive.org/index.php/Detail/objects/27077/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:22","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gj6x14/manifest"
"ark:/13030/m5g52381","ark:/21198/z1rk0441","","Work","39.0","0039.01.0506|~|27078|~|50691_ca_object_representations_media_22407_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","3029","4199","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/60875_ca_object_representations_media_22407_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/50691_ca_object_representations_media_22407_original.jpg","https://palarchive.org/index.php/Detail/objects/27078/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:22","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5g52381/manifest"
"ark:/13030/m5bw4vp8","ark:/21198/z1rk0441","","Work","39.0","0039.01.0507|~|27079|~|56930_ca_object_representations_media_22408_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة عقب اعتداءٍ على جمعية المرأة الفلسطينية التابع لحزب فدا","A Photograph in the Aftermath of an Attack against FIDA Palestinian Women's Society","A colour photograph in the aftermath of an attack against the Palestinian Democratic Union (FIDA) Women's Society.|~|صورة ملونة ترصد ملمحًا من آثار الاعتداء على مقر جمعية المرأة الفلسطينية التابع لحزب الاتحاد الديمقراطي الفلسطيني (فدا).","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","","still image","","","","[31.952162,35.233154]","Social History|~|Women","","image/jpeg","2987","4116","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/59750_ca_object_representations_media_22408_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/56930_ca_object_representations_media_22408_original.jpg","https://palarchive.org/index.php/Detail/objects/27079/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","good; 224","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:23","10 March 2021 at 10:32:47","A colour photograph in the aftermath of an attack against the Palestinian Democratic Union (FIDA) Women's Society.","صورة ملونة ترصد ملمحًا من آثار الاعتداء على مقر جمعية المرأة الفلسطينية التابع لحزب الاتحاد الديمقراطي الفلسطيني (فدا).","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bw4vp8/manifest"
"ark:/13030/m5744403","ark:/21198/z1rk0441","","Work","39.0","0039.01.0508|~|27080|~|32886_ca_object_representations_media_22409_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","2977","4187","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/97889_ca_object_representations_media_22409_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/32886_ca_object_representations_media_22409_original.jpg","https://palarchive.org/index.php/Detail/objects/27080/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:23","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5744403/manifest"
"ark:/13030/m5vf4bf3","ark:/21198/z1rk0441","","Work","39.0","0039.01.0509|~|27081|~|10283_ca_object_representations_media_22410_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","صورة من فعالية لاتحاد لجان العمل النسائي","A Photograph from a PFWAC Event","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.  |~|صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","","Social History|~|Women","","image/jpeg","2984","4119","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/11430_ca_object_representations_media_22410_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/4/10283_ca_object_representations_media_22410_original.jpg","https://palarchive.org/index.php/Detail/objects/27081/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","No","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","4 September 2018 at 16:07:23","10 March 2021 at 10:32:47","A colour photograph of an event held by the Palestinian Federation of Women's Action Committees (PFWAC) - the women's arm of the Democratic Front for the Liberation of Palestine.","صورة ملونة من إحدى فعاليات اتحاد لجان العمل النسائي الفلسطيني، الإطار النسائي للجبهة الديمقراطية لتحرير فلسطين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5vf4bf3/manifest"
