,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
40,ark:/13030/m5hx92vs,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0042|~|166992|~|2476_ca_object_representations_media_132877_original.jpg,The Abla Toubasi Collection,,صديقات في بيروت,Friends in Beirut,"Captured in black-and-white, this photograph features group pf friends, and they are from the right: Sumya Buri, Anita Dimyani, unknown, Abla Tubasi. |~|صديقات في بيروت وهن من اليمين، سمية بوري، انيتا دمياني، غير معروف، عبلة طوباسي",,black-and-white photographs,,still image,1956; Date created,1956,,"[33.8937913,35.5017767]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/32262_ca_object_representations_media_132877_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/2476_ca_object_representations_media_132877_original.jpg,https://palarchive.org/index.php/Detail/objects/166992/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:26,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features group pf friends, and they are from the right: Sumya Buri, Anita Dimyani, unknown, Abla Tubasi.",صديقات في بيروت وهن من اليمين، سمية بوري، انيتا دمياني، غير معروف، عبلة طوباسي,black-and-white photographs,,,
41,ark:/13030/m5r28qmp,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0043|~|166993|~|12504_ca_object_representations_media_132878_original.jpg,The Abla Toubasi Collection,,أقارب في منزل عبلة طوباسي,Relatives Gathered at the House of Abla Tubasi,"Captured in black-and-white, this photograph features a snapshot taken at the house of Abla Tubasi, and the ones recognized are: Alfred Tubasi, Hanna Mikhaʾil, Abla Tubasi, and her children. |~|لقطة في منزل عبلة طوباسي، عُرف منهم: فرد طوباسي، منى ميخائيل، عبلة طوباسي واطفالها",,black-and-white photographs,ara,still image,1962; Date created,1962,,"[31.9037641,35.2034184]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/99031_ca_object_representations_media_132878_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/12504_ca_object_representations_media_132878_original.jpg,https://palarchive.org/index.php/Detail/objects/166993/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:26,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features a snapshot taken at the house of Abla Tubasi, and the ones recognized are: Alfred Tubasi, Hanna Mikhaʾil, Abla Tubasi, and her children.",لقطة في منزل عبلة طوباسي، عُرف منهم: فرد طوباسي، منى ميخائيل، عبلة طوباسي واطفالها,black-and-white photographs,,,
42,ark:/13030/m5md6p5w,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0044|~|166994|~|93814_ca_object_representations_media_132879_original.jpg,The Abla Toubasi Collection,,امرأة مع طفل,A Woman and a Child,"Captured in black-and-white, this photograph features Abla Tubasi accompanied by a child. |~|عبلة وطوباسي مع طفل",,black-and-white photographs,ara,still image,1950s; Date created,1950/1959,,"[31.9037641,35.2034184]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/77548_ca_object_representations_media_132879_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/93814_ca_object_representations_media_132879_original.jpg,https://palarchive.org/index.php/Detail/objects/166994/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:26,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features Abla Tubasi accompanied by a child.",عبلة وطوباسي مع طفل,black-and-white photographs,,,
43,ark:/13030/m5gz21sv,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0045|~|166995|~|48768_ca_object_representations_media_132880_original.jpg,The Abla Toubasi Collection,,افراد من عائلة ميخائيل,Mikhaʾil Family Members,"Captured in black-and-white, this photograph features members of the Mikhaʾil family. |~|صورة غير ملونة يظهر فيها عدد من افراد ميخائيل",,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/50586_ca_object_representations_media_132880_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/48768_ca_object_representations_media_132880_original.jpg,https://palarchive.org/index.php/Detail/objects/166995/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:26,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features members of the Mikhaʾil family.",صورة غير ملونة يظهر فيها عدد من افراد ميخائيل,black-and-white photographs,,,
44,ark:/13030/m5fz50qc,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0046|~|166996|~|9696_ca_object_representations_media_132881_original.jpg,The Abla Toubasi Collection,,أقارب في حفل خطوبة,Relatives at an Engagement Party,"Captured in black-and-white, this photograph features a gathering of relatives at an engagement party, and the ones recognized are: Nadya Tubasi, Badiʿa Mikhaʾil, Nadya Mikhaʾil, Maha, Alfred Tubasi. |~|في حفل خطوبة عبلة طوباسي، عُرف منهم: ناديا طوباسي، بديعة ميخائيل، ناديا ميخائيل، مها، الفرد طوباسي",,black-and-white photographs,,still image,,,,"[31.9037641,35.2034184]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/4174_ca_object_representations_media_132881_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/9696_ca_object_representations_media_132881_original.jpg,https://palarchive.org/index.php/Detail/objects/166996/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:26,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features a gathering of relatives at an engagement party, and the ones recognized are: Nadya Tubasi, Badiʿa Mikhaʾil, Nadya Mikhaʾil, Maha, Alfred Tubasi.",في حفل خطوبة عبلة طوباسي، عُرف منهم: ناديا طوباسي، بديعة ميخائيل، ناديا ميخائيل، مها، الفرد طوباسي,black-and-white photographs,,,
45,ark:/13030/m5d58b4s,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0047|~|166997|~|52516_ca_object_representations_media_132882_original.jpg,The Abla Toubasi Collection,,افراد عائلة,A Photograph of Family Members,"لقطة عُرف منها: هيلدا، أسامة، جبران وهو طبيب ; Captured in black-and-white, this photograph features Hilda, usama, Jubran and he is a Doctor. |~|لقطة عُرف منها: هيلدا، أسامة، جبران وهو طبيب ; Captured in black-and-white, this photograph features Hilda, usama, Jubran and he is a Doctor.",,color photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/55838_ca_object_representations_media_132882_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/52516_ca_object_representations_media_132882_original.jpg,https://palarchive.org/index.php/Detail/objects/166997/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Abla Toubasi Collection,11 September 2019 at 17:07:26,21 November 2020 at 10:34:22,"لقطة عُرف منها: هيلدا، أسامة، جبران وهو طبيب ; Captured in black-and-white, this photograph features Hilda, usama, Jubran and he is a Doctor.","لقطة عُرف منها: هيلدا، أسامة، جبران وهو طبيب ; Captured in black-and-white, this photograph features Hilda, usama, Jubran and he is a Doctor.",color photographs,,,
46,ark:/13030/m5mq2sgr,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0048|~|166998|~|46840_ca_object_representations_media_132883_original.jpg,The Abla Toubasi Collection,,صديقتان,Two Friends,"Captured in black-and-white, this photograph features a portrait of two friends and they are Muna Mikhaʾil and Laila Nuseibeh.|~|صديقتان وهن، منى ميخائيل، ليلى نسيبة",,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/10635_ca_object_representations_media_132883_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/46840_ca_object_representations_media_132883_original.jpg,https://palarchive.org/index.php/Detail/objects/166998/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:26,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features a portrait of two friends and they are Muna Mikhaʾil and Laila Nuseibeh.",صديقتان وهن، منى ميخائيل، ليلى نسيبة,black-and-white photographs,,,
47,ark:/13030/m5b647zh,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0049|~|166999|~|12316_ca_object_representations_media_132884_original.jpg,The Abla Toubasi Collection,,ام وطفلتها,A Mother and her Child,"Captured in black-and-white, this photograph features a portrait of a woman named ʿazia carrying her child.|~|بورتريه لامرأة تدعى  عزيزة تحمل طفلتها",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/23675_ca_object_representations_media_132884_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/12316_ca_object_representations_media_132884_original.jpg,https://palarchive.org/index.php/Detail/objects/166999/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features a portrait of a woman named ʿazia carrying her child.",بورتريه لامرأة تدعى  عزيزة تحمل طفلتها,black-and-white photographs,,,
48,ark:/13030/m5jq8q7f,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0050|~|167000|~|8770_ca_object_representations_media_132885_original.jpg,The Abla Toubasi Collection,,عائلة داوود ميخائيل,The Family Members of Dawúd Mikhaʾil,"Captured in black-and-white, this photograph features the family of Dawúd Mikhaʾil, and they are from the right: Muna Mikhaʾil, Wadiʿa ʾasʿad, Abla Mikhaʾi Tubasi, Nadya Mikhaʾil ʿabúshi, Hanan Mikhaʾil, Huda Mikhaʾil. |~|عائلة داوود ميخائيل وهم من اليمين: منى ميخائيل، داوود ميخائيل، وديعة اسعد، عبلة ميحائيل طوباسي، ناديا ميخائيل عبوشي، حنان ميخائيل عشراوي، هدي ميخائيل",,black-and-white photographs,ara,still image,1951; Date created,1951,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/76431_ca_object_representations_media_132885_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/8770_ca_object_representations_media_132885_original.jpg,https://palarchive.org/index.php/Detail/objects/167000/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features the family of Dawúd Mikhaʾil, and they are from the right: Muna Mikhaʾil, Wadiʿa ʾasʿad, Abla Mikhaʾi Tubasi, Nadya Mikhaʾil ʿabúshi, Hanan Mikhaʾil, Huda Mikhaʾil.",عائلة داوود ميخائيل وهم من اليمين: منى ميخائيل، داوود ميخائيل، وديعة اسعد، عبلة ميحائيل طوباسي، ناديا ميخائيل عبوشي، حنان ميخائيل عشراوي، هدي ميخائيل,black-and-white photographs,,,
49,ark:/13030/m5dz7zhq,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0051|~|167001|~|42956_ca_object_representations_media_132886_original.jpg,The Abla Toubasi Collection,,فتاة تحت شجرة,A Girl Standing under the Shadow of a Tree,"Captured in black-and-white, this photograph features ʿabla  Mikhaʾil Tubasy to when she was a child standing under a shadow of a Berries tree at the house of Dawúd Mikhaʾil who happens to be her father.  |~|عبلة ميخائيل طوبسي تحت شجرة توت في منزل والدها داوود ميخائيل",,black-and-white photographs,ara,still image,1951; Date created,1951,,"[31.9037641,35.2034184]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/69342_ca_object_representations_media_132886_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/42956_ca_object_representations_media_132886_original.jpg,https://palarchive.org/index.php/Detail/objects/167001/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features ʿabla  Mikhaʾil Tubasy to when she was a child standing under a shadow of a Berries tree at the house of Dawúd Mikhaʾil who happens to be her father.",عبلة ميخائيل طوبسي تحت شجرة توت في منزل والدها داوود ميخائيل,black-and-white photographs,,,
50,ark:/13030/m5bw55w2,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0052|~|167002|~|61259_ca_object_representations_media_132887_original.jpg,The Abla Toubasi Collection,,شقيقات متوجهات الى اريحا,Sisters Headed to Jericho,"Captured in black-and-white, this photograph features Muna Mikhaʾil and ʿabla  Mikhaʾil Tubasy while setting in the car heading to Jericho. |~|منى ميخائيل وعبلة ميخائيل طوباسي في السيارة متوجهات الى اريحا",,,,still image,,,,"[31.8611058,35.4617583]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/50380_ca_object_representations_media_132887_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/61259_ca_object_representations_media_132887_original.jpg,https://palarchive.org/index.php/Detail/objects/167002/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features Muna Mikhaʾil and ʿabla  Mikhaʾil Tubasy while setting in the car heading to Jericho.",منى ميخائيل وعبلة ميخائيل طوباسي في السيارة متوجهات الى اريحا,,,,
51,ark:/13030/m5c61939,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0053|~|167003|~|97355_ca_object_representations_media_132888_original.jpg,The Abla Toubasi Collection,,شقيقات من عائلة ميخائيل,Sisters of the Mikhaʾil Family,"Captured in black-and-white, this group photograph features the sisters of Dawúd Mikhaʾil's family, and they are from the right: Huda Mikhaʾil, Nadya Mikhaʾil ʿabúshi, Hanan Mikhaʾil ""ʿashrarwi"",  ʿabla  Mikhaʾil Tubasy. This photograph was captured after the family emigrated to Jordan. |~|شقيقات  من عائلة داوود ميخائيل وهن من اليمين: هدى ميخائيل، ناديا ميخائيل عبوشي، حنان ميخائيل عشراوي، عبلة ميخائيل طوباسي، اخذت هذه اللقطة بعد ان تهجرت العائلة الى الاردن",,black-and-white photographs,,still image,,,,"[30.585164,36.238414]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/3461_ca_object_representations_media_132888_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/97355_ca_object_representations_media_132888_original.jpg,https://palarchive.org/index.php/Detail/objects/167003/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:22,"Captured in black-and-white, this group photograph features the sisters of Dawúd Mikhaʾil's family, and they are from the right: Huda Mikhaʾil, Nadya Mikhaʾil ʿabúshi, Hanan Mikhaʾil ""ʿashrarwi"",  ʿabla  Mikhaʾil Tubasy. This photograph was captured after the family emigrated to Jordan.",شقيقات  من عائلة داوود ميخائيل وهن من اليمين: هدى ميخائيل، ناديا ميخائيل عبوشي، حنان ميخائيل عشراوي، عبلة ميخائيل طوباسي، اخذت هذه اللقطة بعد ان تهجرت العائلة الى الاردن,black-and-white photographs,,,
52,ark:/13030/m57f0jck,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0054|~|167004|~|79865_ca_object_representations_media_132889_original.jpg,The Abla Toubasi Collection,,افراد من عائلة داوود ميخائيل,Members of Dawúd Mikhaʾil's Family,"Captured in black-and-white, this cozy photograph features ʿabla  Mikhaʾil Tubasy, Hanan Mikhaʾil ""ʿashrarwi"", Wadiʿa ʾasʿad. |~|لقطة يظهر فيها من اليمين: عبلة ميخائيل طوباسي، حنان ميخائيل عشراوي، وديعة اسعد",,black-and-white photographs,ara,still image,1957; Date created,1957,,"[31.9037641,35.2034184]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/30728_ca_object_representations_media_132889_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/79865_ca_object_representations_media_132889_original.jpg,https://palarchive.org/index.php/Detail/objects/167004/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,9 March 2021 at 11:14:54,"Captured in black-and-white, this cozy photograph features ʿabla  Mikhaʾil Tubasy, Hanan Mikhaʾil ""ʿashrarwi"", Wadiʿa ʾasʿad.",لقطة يظهر فيها من اليمين: عبلة ميخائيل طوباسي، حنان ميخائيل عشراوي، وديعة اسعد,black-and-white photographs,,,
53,ark:/13030/m5fn8wfk,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0055|~|167005|~|56380_ca_object_representations_media_132890_original.jpg,The Abla Toubasi Collection,,ام وابنها,A Mother and her Son,"Captured in black-and-white, this cozy photograph features ʿabla  Mikhaʾil Tubasy and her son usama. |~|عبلة ميخائيل طوبسي مع ابنها أسامة",,black-and-white photographs,ara,still image,1962; Date created,1962,,"[31.9037641,35.2034184]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/13870_ca_object_representations_media_132890_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/56380_ca_object_representations_media_132890_original.jpg,https://palarchive.org/index.php/Detail/objects/167005/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:22,"Captured in black-and-white, this cozy photograph features ʿabla  Mikhaʾil Tubasy and her son usama.",عبلة ميخائيل طوبسي مع ابنها أسامة,black-and-white photographs,,,
54,ark:/13030/m59w84rp,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0056|~|167006|~|51185_ca_object_representations_media_132891_original.jpg,The Abla Toubasi Collection,,اشخاص في سهرة في فندق عودة,A People's Gathering During a Party at Odeh Hotel,"Captured in black-and-white, this photograph features a people's gathering during a party at Odeh Hotel, and the ones recognized are: ʿabla  Mikhaʾil Tubasy, George Baramki, Raja, Samir. |~|اشخاص خلال سهرة في فندق عودة في رام الله، عُرف منهم: عبلة ميخائيل طوباسي، جورج برامكي، رجى ، سمير",,black-and-white photographs,ara,still image,,,,"[31.9037641,35.2034184]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/85674_ca_object_representations_media_132891_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/51185_ca_object_representations_media_132891_original.jpg,https://palarchive.org/index.php/Detail/objects/167006/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:22,"Captured in black-and-white, this photograph features a people's gathering during a party at Odeh Hotel, and the ones recognized are: ʿabla  Mikhaʾil Tubasy, George Baramki, Raja, Samir.",اشخاص خلال سهرة في فندق عودة في رام الله، عُرف منهم: عبلة ميخائيل طوباسي، جورج برامكي، رجى ، سمير,black-and-white photographs,,,
55,ark:/13030/m5v777tv,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0057|~|167007|~|49214_ca_object_representations_media_132892_original.jpg,The Abla Toubasi Collection,,بورتريه لرجل,A Portrait of a Man,"Captured in black-and-white, this photograph features a portrait Dr. Dawúd Mikhaʾil. |~|بورتريه للطبيب داوود ميخائيل",,black-and-white photographs,ara,still image,1950s; Date created,1950/1959,,"[30.585164,36.238414]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/3251_ca_object_representations_media_132892_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/49214_ca_object_representations_media_132892_original.jpg,https://palarchive.org/index.php/Detail/objects/167007/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:21,"Captured in black-and-white, this photograph features a portrait Dr. Dawúd Mikhaʾil.",بورتريه للطبيب داوود ميخائيل,black-and-white photographs,,,
56,ark:/13030/m56f3h6r,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0058|~|167008|~|57944_ca_object_representations_media_132893_original.jpg,The Abla Toubasi Collection,,شقيقات بجانب شحرة الميلاد,Sisters Standing next to a Christmas Tree,"Captured in black-and-white, this photograph features a group of sisters standing next to a Christmas Tree, and they are: Muna Mikhaʾil, Huda Mikhaʾil, Hanan Mikhaʾil ""ʿashrarwi"", ʿabla  Mikhaʾil Tubasy. |~|شقيقات بجانب شجرة الميلاد: منى ميخائيل، هدى ميخائيل، حنان ميخائيل عشراوي، ناديا ميخائيل، عبلة ميخائيل طوباسي",,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/10343_ca_object_representations_media_132893_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/2/8/57944_ca_object_representations_media_132893_original.jpg,https://palarchive.org/index.php/Detail/objects/167008/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:27,21 November 2020 at 10:34:21,"Captured in black-and-white, this photograph features a group of sisters standing next to a Christmas Tree, and they are: Muna Mikhaʾil, Huda Mikhaʾil, Hanan Mikhaʾil ""ʿashrarwi"", ʿabla  Mikhaʾil Tubasy.",شقيقات بجانب شجرة الميلاد: منى ميخائيل، هدى ميخائيل، حنان ميخائيل عشراوي، ناديا ميخائيل، عبلة ميخائيل طوباسي,black-and-white photographs,,,
57,ark:/13030/m5hr1p42,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0059|~|167009|~|27613_ca_object_representations_media_195639_original.jpg,The Abla Toubasi Collection,,عائلة نبيل عبدو,A Framed Photograph of Nabil Abdo's Family,"Found in the Abla Tubasy Collection, this photograph shows a framed black-and-white portrait of the Abdo family found in Nabil Abdo's house.|~|صورة غير ملونة، تظهر فيها رجل ونساء من عائلة عبدو موجودة في منزل نبيل عبدو. وجدت في مجموعة عبلة طوباسي",,black-and-white photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/9/5/6/32493_ca_object_representations_media_195639_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/9/5/6/27613_ca_object_representations_media_195639_original.jpg,https://palarchive.org/index.php/Detail/objects/167009/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Abla Toubasi Collection,11 September 2019 at 17:07:28,21 November 2020 at 10:34:21,"Found in the Abla Tubasy Collection, this photograph shows a framed black-and-white portrait of the Abdo family found in Nabil Abdo's house.",صورة غير ملونة، تظهر فيها رجل ونساء من عائلة عبدو موجودة في منزل نبيل عبدو. وجدت في مجموعة عبلة طوباسي,black-and-white photographs,,,
58,ark:/13030/m5647czc,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0060|~|167010|~|60853_ca_object_representations_media_140962_original.jpg,The Abla Toubasi Collection,,رجل بالزي العسكري,A Man Wearing his Military Uniform,"Captured in black-and-white, this photograph features a portrait of a man wearing his military uniform, this photograph was found among the Family Album of ʿabla Tubasy, and it could be captured either in Palestine, Amman or Bierut. |~|بورتريه لرجل بزيه العسكري، وجدت هذه الصورة في البوم لعائلة عبلة الطوباسي، وقد تكون هذه الصور قد أُخذت في فلسطين او عمان او بيروت.",,black-and-white photographs,ara,still image,1920 to 1940; Date created,1920/1940,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/95269_ca_object_representations_media_140962_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/60853_ca_object_representations_media_140962_original.jpg,https://palarchive.org/index.php/Detail/objects/167010/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:28,21 November 2020 at 10:34:21,"Captured in black-and-white, this photograph features a portrait of a man wearing his military uniform, this photograph was found among the Family Album of ʿabla Tubasy, and it could be captured either in Palestine, Amman or Bierut.",بورتريه لرجل بزيه العسكري، وجدت هذه الصورة في البوم لعائلة عبلة الطوباسي، وقد تكون هذه الصور قد أُخذت في فلسطين او عمان او بيروت.,black-and-white photographs,,,
59,ark:/13030/m51g89gj,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0061|~|167011|~|54450_ca_object_representations_media_140963_original.jpg,The Abla Toubasi Collection,,صورة لمنظر طبيعي,A Landscape,"Captured in black-and-white, this photograph features a landscape of a house overlooking a lake. |~|صورة لمنظر طبيعي؛ يظهر فيها منازل تطل على بحيرة.",,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/47666_ca_object_representations_media_140963_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/54450_ca_object_representations_media_140963_original.jpg,https://palarchive.org/index.php/Detail/objects/167011/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abla Toubasi Collection,11 September 2019 at 17:07:28,21 November 2020 at 10:34:21,"Captured in black-and-white, this photograph features a landscape of a house overlooking a lake.",صورة لمنظر طبيعي؛ يظهر فيها منازل تطل على بحيرة.,black-and-white photographs,,,
60,ark:/13030/m5wq7t08,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0062|~|167012|~|15162_ca_object_representations_media_140964_original.jpg,The Abla Toubasi Collection,,بورتريه لامرأة,A Portrait of a Woman,"Captured in monochromic colours, this photograph features a portrait of a woman standing in nature.   |~|صورة غير ملونة لامرأة بالطبيعة.",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/59204_ca_object_representations_media_140964_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/15162_ca_object_representations_media_140964_original.jpg,https://palarchive.org/index.php/Detail/objects/167012/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:28,21 November 2020 at 10:34:21,"Captured in monochromic colours, this photograph features a portrait of a woman standing in nature.",صورة غير ملونة لامرأة بالطبيعة.,black-and-white photographs,,,
