ark:/13030/m57t599g,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0066|~|114563|~|24335_ca_object_representations_media_73929_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/57307_ca_object_representations_media_73929_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/24335_ca_object_representations_media_73929_original.jpg,https://palarchive.org/index.php/Detail/objects/114563/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:34,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5521krw,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0067|~|114564|~|70916_ca_object_representations_media_73930_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/99709_ca_object_representations_media_73930_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/70916_ca_object_representations_media_73930_original.jpg,https://palarchive.org/index.php/Detail/objects/114564/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:35,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5zh4ds1,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0068|~|114565|~|2534_ca_object_representations_media_73931_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/32089_ca_object_representations_media_73931_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/2534_ca_object_representations_media_73931_original.jpg,https://palarchive.org/index.php/Detail/objects/114565/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:35,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5bk90xv,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0069|~|114566|~|43809_ca_object_representations_media_73932_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/11839_ca_object_representations_media_73932_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/43809_ca_object_representations_media_73932_original.jpg,https://palarchive.org/index.php/Detail/objects/114566/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:35,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5tr3p35,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0070|~|114567|~|51502_ca_object_representations_media_73933_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/17096_ca_object_representations_media_73933_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/51502_ca_object_representations_media_73933_original.jpg,https://palarchive.org/index.php/Detail/objects/114567/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:35,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5sr6mv1,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0071|~|114568|~|93633_ca_object_representations_media_73934_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,2146,1510,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/99360_ca_object_representations_media_73934_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/93633_ca_object_representations_media_73934_original.jpg,https://palarchive.org/index.php/Detail/objects/114568/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:36,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m56t886j,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0072|~|114569|~|84_ca_object_representations_media_73935_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/13351_ca_object_representations_media_73935_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/84_ca_object_representations_media_73935_original.jpg,https://palarchive.org/index.php/Detail/objects/114569/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:36,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5xh7cp3,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0073|~|114570|~|2321_ca_object_representations_media_73936_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/10306_ca_object_representations_media_73936_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/2321_ca_object_representations_media_73936_original.jpg,https://palarchive.org/index.php/Detail/objects/114570/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:36,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5327hd7,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0074|~|114571|~|94954_ca_object_representations_media_73937_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1925,1941,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/58983_ca_object_representations_media_73937_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/94954_ca_object_representations_media_73937_original.jpg,https://palarchive.org/index.php/Detail/objects/114571/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:36,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5230g6h,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0075|~|114572|~|99847_ca_object_representations_media_73938_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/11036_ca_object_representations_media_73938_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/99847_ca_object_representations_media_73938_original.jpg,https://palarchive.org/index.php/Detail/objects/114572/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:37,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5190v1k,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0076|~|114573|~|22710_ca_object_representations_media_73939_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,3303,2710,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/24391_ca_object_representations_media_73939_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/22710_ca_object_representations_media_73939_original.jpg,https://palarchive.org/index.php/Detail/objects/114573/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:37,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5p05w41,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0077|~|114574|~|87876_ca_object_representations_media_73941_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/27954_ca_object_representations_media_73941_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/87876_ca_object_representations_media_73941_original.jpg,https://palarchive.org/index.php/Detail/objects/114574/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:37,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5wj0bgc,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0078|~|114575|~|68310_ca_object_representations_media_73943_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/77236_ca_object_representations_media_73943_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/68310_ca_object_representations_media_73943_original.jpg,https://palarchive.org/index.php/Detail/objects/114575/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:37,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5093stw,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0079|~|114576|~|65985_ca_object_representations_media_73944_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/18436_ca_object_representations_media_73944_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/65985_ca_object_representations_media_73944_original.jpg,https://palarchive.org/index.php/Detail/objects/114576/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:37,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5rr9kqn,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0080|~|114577|~|3798_ca_object_representations_media_73946_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/80262_ca_object_representations_media_73946_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/3798_ca_object_representations_media_73946_original.jpg,https://palarchive.org/index.php/Detail/objects/114577/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:38,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m55v16zz,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0081|~|114578|~|72750_ca_object_representations_media_73947_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/55862_ca_object_representations_media_73947_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/72750_ca_object_representations_media_73947_original.jpg,https://palarchive.org/index.php/Detail/objects/114578/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:38,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5424jk2,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0082|~|114579|~|93973_ca_object_representations_media_73948_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/89188_ca_object_representations_media_73948_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/93973_ca_object_representations_media_73948_original.jpg,https://palarchive.org/index.php/Detail/objects/114579/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:38,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5gb9rk9,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0083|~|114580|~|2630_ca_object_representations_media_73949_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/83562_ca_object_representations_media_73949_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/2630_ca_object_representations_media_73949_original.jpg,https://palarchive.org/index.php/Detail/objects/114580/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:38,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5n08v0n,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0084|~|114581|~|17133_ca_object_representations_media_73951_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1778,1458,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/65592_ca_object_representations_media_73951_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/17133_ca_object_representations_media_73951_original.jpg,https://palarchive.org/index.php/Detail/objects/114581/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:38,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5qs2jnq,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0085|~|114582|~|28502_ca_object_representations_media_73952_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/86931_ca_object_representations_media_73952_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/28502_ca_object_representations_media_73952_original.jpg,https://palarchive.org/index.php/Detail/objects/114582/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:39,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5dc5pc0,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0086|~|114583|~|84317_ca_object_representations_media_73953_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/48360_ca_object_representations_media_73953_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/84317_ca_object_representations_media_73953_original.jpg,https://palarchive.org/index.php/Detail/objects/114583/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:39,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m58m4xkc,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0087|~|114584|~|32613_ca_object_representations_media_73954_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/34837_ca_object_representations_media_73954_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/32613_ca_object_representations_media_73954_original.jpg,https://palarchive.org/index.php/Detail/objects/114584/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:39,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5z970wg,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0088|~|114585|~|65670_ca_object_representations_media_73956_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/1159_ca_object_representations_media_73956_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/65670_ca_object_representations_media_73956_original.jpg,https://palarchive.org/index.php/Detail/objects/114585/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:39,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m54v45wg,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0089|~|114586|~|85577_ca_object_representations_media_73957_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,2072,1847,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/20086_ca_object_representations_media_73957_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/85577_ca_object_representations_media_73957_original.jpg,https://palarchive.org/index.php/Detail/objects/114586/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:39,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5tj686m,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0090|~|114587|~|14651_ca_object_representations_media_73958_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/13422_ca_object_representations_media_73958_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/14651_ca_object_representations_media_73958_original.jpg,https://palarchive.org/index.php/Detail/objects/114587/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:39,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5vj39b0,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0091|~|114588|~|74995_ca_object_representations_media_73959_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/9044_ca_object_representations_media_73959_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/74995_ca_object_representations_media_73959_original.jpg,https://palarchive.org/index.php/Detail/objects/114588/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:40,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m59m1zqr,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0092|~|114589|~|28147_ca_object_representations_media_73961_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1935,1531,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/62473_ca_object_representations_media_73961_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/28147_ca_object_representations_media_73961_original.jpg,https://palarchive.org/index.php/Detail/objects/114589/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:40,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5m11szr,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0093|~|114590|~|75808_ca_object_representations_media_73962_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/12576_ca_object_representations_media_73962_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/75808_ca_object_representations_media_73962_original.jpg,https://palarchive.org/index.php/Detail/objects/114590/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:40,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5ps5hhb,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0094|~|114591|~|82698_ca_object_representations_media_73963_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/98738_ca_object_representations_media_73963_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/82698_ca_object_representations_media_73963_original.jpg,https://palarchive.org/index.php/Detail/objects/114591/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:40,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5cc8n7m,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0095|~|114592|~|94931_ca_object_representations_media_73964_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/67082_ca_object_representations_media_73964_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/94931_ca_object_representations_media_73964_original.jpg,https://palarchive.org/index.php/Detail/objects/114592/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:41,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m5fc2qfg,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0096|~|114593|~|78692_ca_object_representations_media_73966_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1735,1425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/79099_ca_object_representations_media_73966_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/78692_ca_object_representations_media_73966_original.jpg,https://palarchive.org/index.php/Detail/objects/114593/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:41,9 March 2021 at 11:31:41,,,,,,
ark:/13030/m57m7wf0,ark:/21198/z1fv45p3,,Work,116.0,0116.01.0097|~|114594|~|49778_ca_object_representations_media_73968_original.jpg,The Rula Alami Collection,,طابع بريدي استخدم في فلسطين في فترة الانتداب البريطاني,A postage stamp used in Palestine during the British Mandate,,,,heb|~|eng|~|ara,still image,1920 to 1948,1920/1948,,"[33.854721,35.862285]",,,image/jpeg,1935,3635,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/92991_ca_object_representations_media_73968_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/3/9/49778_ca_object_representations_media_73968_original.jpg,https://palarchive.org/index.php/Detail/objects/114594/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Rula Alami Collection,14 April 2019 at 10:49:41,9 March 2021 at 11:31:41,,,,,,
