Unnamed: 0,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
0,ark:/21198/z1896rj1,,,Collection,,,,,The Amjad Ghannam Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
82,ark:/13030/m5g810xz,ark:/21198/z1896rj1,,Work,101.0,0101.01.0086|~|91188|~|94022_ca_object_representations_media_68782_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية المغار في الجليل الأسفل,"Map of Maghar, Lower Galilee","A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1932; Date created; 1944; Date modified; July 1948; Date issued,1932,,"[32.890704,35.40461]",,,image/jpeg,5442,4630,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/73509_ca_object_representations_media_68782_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/94022_ca_object_representations_media_68782_original.jpg,https://palarchive.org/index.php/Detail/objects/91188/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:52,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
83,ark:/13030/m57t5801,ark:/21198/z1896rj1,,Work,101.0,0101.01.0087|~|91189|~|79350_ca_object_representations_media_68783_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية طرعان في الجليل الأسفل,"Map of Tur'an, Lower Galilee","A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1938; Date created; August 1948; Date issued,1938/1948,,"[32.775137,35.378344]",,,image/jpeg,5494,4717,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/96922_ca_object_representations_media_68783_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/79350_ca_object_representations_media_68783_original.jpg,https://palarchive.org/index.php/Detail/objects/91189/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:53,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
84,ark:/13030/m5bk8zng,ark:/21198/z1896rj1,,Work,101.0,0101.01.0088|~|91190|~|21059_ca_object_representations_media_68784_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية إندور في الناصرة,"Map of Indur, Nazareth","A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1933; Date created; August 1948,1933/1948,,"[32.699635,35.303546]",,,image/jpeg,5455,4691,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/74628_ca_object_representations_media_68784_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/21059_ca_object_representations_media_68784_original.jpg,https://palarchive.org/index.php/Detail/objects/91190/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:53,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
85,ark:/13030/m5424h92,ark:/21198/z1896rj1,,Work,101.0,0101.01.0089|~|91191|~|98358_ca_object_representations_media_68785_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية جسر المجامع المدمرة قضاء بيسان,"Map of the demolished village of Jisr al-Jami', Bisan","A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1938; Date created; December 1940; Date modified; July 1948; Date issued,1938,,"[32.497103,35.497336]",,,image/jpeg,5501,4653,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/30982_ca_object_representations_media_68785_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/98358_ca_object_representations_media_68785_original.jpg,https://palarchive.org/index.php/Detail/objects/91191/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:53,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
86,ark:/13030/m5qs2hd5,ark:/21198/z1896rj1,,Work,101.0,0101.01.0090|~|91192|~|88881_ca_object_representations_media_68786_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية الكرامة,Map of al-Karameh,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1933; Date created; 1944; Date issued,1933/1944,,,,,image/jpeg,5492,4663,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/34356_ca_object_representations_media_68786_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/88881_ca_object_representations_media_68786_original.jpg,https://palarchive.org/index.php/Detail/objects/91192/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:53,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
87,ark:/13030/m5m11rpr,ark:/21198/z1896rj1,,Work,101.0,0101.01.0091|~|91193|~|27891_ca_object_representations_media_68787_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية الصفا,Map of Saffa,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1928 to 1932; Date created; May 1943; Date issued,1943-05,,"[32.497103,35.497336]",,,image/jpeg,5467,4531,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/15274_ca_object_representations_media_68787_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/27891_ca_object_representations_media_68787_original.jpg,https://palarchive.org/index.php/Detail/objects/91193/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:54,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
88,ark:/13030/m5327g5p,ark:/21198/z1896rj1,,Work,101.0,0101.01.0092|~|91194|~|51226_ca_object_representations_media_68788_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية سيرين قضاء بيسان,"Map of Sirin, Bisan","A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,June 1931; Date created; July 1948; Date issued,1931/1948,,"[32.497103,35.497336]",,,image/jpeg,5494,4665,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/1979_ca_object_representations_media_68788_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/51226_ca_object_representations_media_68788_original.jpg,https://palarchive.org/index.php/Detail/objects/91194/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:54,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
89,ark:/13030/m5z96znj,ark:/21198/z1896rj1,,Work,101.0,0101.01.0093|~|91195|~|83522_ca_object_representations_media_68789_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية الفالوجة بين الخليل وغزة,"Map of Al-Faluja, between Gaza and Hebron","A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,March 1931; Date created; July 1948; Date issued,1931/1948,,"[31.532569,35.099826]",,,image/jpeg,5520,4691,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/82808_ca_object_representations_media_68789_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/83522_ca_object_representations_media_68789_original.jpg,https://palarchive.org/index.php/Detail/objects/91195/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:54,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
90,ark:/13030/m5tj66x6,ark:/21198/z1896rj1,,Work,101.0,0101.01.0094|~|91196|~|22330_ca_object_representations_media_68790_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة أم الفحم,Map of Umm al-Fahm,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1932; Date created; September 1942; Date modified; July 1948; Date issued,1932,,"[32.517127,35.148529]",,,image/jpeg,5494,4691,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/80896_ca_object_representations_media_68790_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/22330_ca_object_representations_media_68790_original.jpg,https://palarchive.org/index.php/Detail/objects/91196/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:54,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
91,ark:/13030/m56t86zk,ark:/21198/z1896rj1,,Work,101.0,0101.01.0095|~|91197|~|84980_ca_object_representations_media_68791_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة يعبد,Map of Ya'bad,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1932; Date created; September 1942; Date modified; August 1948; Date modified,1932,,"[32.446834,35.167274]",,,image/jpeg,5520,4717,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/34748_ca_object_representations_media_68791_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/84980_ca_object_representations_media_68791_original.jpg,https://palarchive.org/index.php/Detail/objects/91197/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:54,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
92,ark:/13030/m5k14qhx,ark:/21198/z1896rj1,,Work,101.0,0101.01.0096|~|91198|~|68534_ca_object_representations_media_68792_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة قرية كفر مندا بالجليل الأسفل,"Map of Kafr Manda, Lower Galilee","A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1932; Date created; September 1942; Date modified; August 1948; Date issued,1932,,"[32.81236,35.258613]",,,image/jpeg,5534,4731,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/48292_ca_object_representations_media_68792_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/68534_ca_object_representations_media_68792_original.jpg,https://palarchive.org/index.php/Detail/objects/91198/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:55,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
93,ark:/13030/m5ps5g6w,ark:/21198/z1896rj1,,Work,101.0,0101.01.0097|~|91199|~|85742_ca_object_representations_media_68793_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة جنين,Map of Jenin,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1932; Date created; October 1942; Date modified; July 1948; Date issued,1932,,"[32.4646353,35.2938591]",,,image/jpeg,5510,4668,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/19939_ca_object_representations_media_68793_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/85742_ca_object_representations_media_68793_original.jpg,https://palarchive.org/index.php/Detail/objects/91199/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:55,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
94,ark:/13030/m59m1xhn,ark:/21198/z1896rj1,,Work,101.0,0101.01.0098|~|91200|~|89624_ca_object_representations_media_68794_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 1: Maps,خارطة مجد الكروم,Map of Majd al-Krum,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.|~|خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.",,maps,eng|~|heb,still image,1932; Date created; 1944; Date modified; July 1948; Date issued,1932,,"[32.920132,35.25665]",,,image/jpeg,5534,4705,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/96074_ca_object_representations_media_68794_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/8/7/89624_ca_object_representations_media_68794_original.jpg,https://palarchive.org/index.php/Detail/objects/91200/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 1: Maps | The Amjad Ghannam Collection,18 February 2019 at 10:35:55,9 March 2021 at 11:42:15,"A map showing borders, roads, sacred places, topographical nature of hills, plains, slopes, natural landscape, and planting types. The map was published during the British Mandate, and was modified by the Maps and Images Service of the Israeli Military Forces in the 1940s.",خارطة تُظهِر الحدود والطرق بأنواعها والأماكن المقدسة والطبيعة الطوبغرافية من تلال وسهول ومنحدرات والتشكيلة الطبيعية للأرض وأنواع المزروعات. نُشرت الخريطة فترة الانتداب البريطاني، تم إضافة تعديلات عليها من قِبَل خدمة الخرائط والصور التابعة للقوات العسكرية الاسرائيلية فترة الأربعينيات.,maps,,,
