Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z10s57z5,,,Collection,,,,,El-Funoun Palestinian Popular Dance Troupe Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m596749k,ark:/21198/z10s57z5,,Work,103.0,0103.01.5541|~|171581|~|29334_ca_object_representations_media_130086_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/70659_ca_object_representations_media_130086_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/29334_ca_object_representations_media_130086_original.jpg,https://palarchive.org/index.php/Detail/objects/171581/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:50,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5jt7b5n,ark:/21198/z10s57z5,,Work,103.0,0103.01.5542|~|171582|~|94102_ca_object_representations_media_130087_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/5332_ca_object_representations_media_130087_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/94102_ca_object_representations_media_130087_original.jpg,https://palarchive.org/index.php/Detail/objects/171582/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5s83330,ark:/21198/z10s57z5,,Work,103.0,0103.01.5543|~|171583|~|7571_ca_object_representations_media_130088_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/5911_ca_object_representations_media_130088_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/7571_ca_object_representations_media_130088_original.jpg,https://palarchive.org/index.php/Detail/objects/171583/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5d00tx4,ark:/21198/z10s57z5,,Work,103.0,0103.01.5544|~|171584|~|86651_ca_object_representations_media_130089_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/16247_ca_object_representations_media_130089_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/86651_ca_object_representations_media_130089_original.jpg,https://palarchive.org/index.php/Detail/objects/171584/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m54f9bfg,ark:/21198/z10s57z5,,Work,103.0,0103.01.5545|~|171585|~|7827_ca_object_representations_media_130090_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/65789_ca_object_representations_media_130090_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/7827_ca_object_representations_media_130090_original.jpg,https://palarchive.org/index.php/Detail/objects/171585/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5jj16wc,ark:/21198/z10s57z5,,Work,103.0,0103.01.5546|~|171586|~|65372_ca_object_representations_media_130091_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/3027_ca_object_representations_media_130091_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/65372_ca_object_representations_media_130091_original.jpg,https://palarchive.org/index.php/Detail/objects/171586/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5f26kds,ark:/21198/z10s57z5,,Work,103.0,0103.01.5547|~|171587|~|30514_ca_object_representations_media_130092_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/70549_ca_object_representations_media_130092_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/30514_ca_object_representations_media_130092_original.jpg,https://palarchive.org/index.php/Detail/objects/171587/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5gr4jgq,ark:/21198/z10s57z5,,Work,103.0,0103.01.5548|~|171588|~|92914_ca_object_representations_media_130093_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/21654_ca_object_representations_media_130093_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/92914_ca_object_representations_media_130093_original.jpg,https://palarchive.org/index.php/Detail/objects/171588/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5s25p7h,ark:/21198/z10s57z5,,Work,103.0,0103.01.5549|~|171589|~|57454_ca_object_representations_media_130094_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/98196_ca_object_representations_media_130094_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/57454_ca_object_representations_media_130094_original.jpg,https://palarchive.org/index.php/Detail/objects/171589/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m577322t,ark:/21198/z10s57z5,,Work,103.0,0103.01.5550|~|171590|~|80075_ca_object_representations_media_130095_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/94960_ca_object_representations_media_130095_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/80075_ca_object_representations_media_130095_original.jpg,https://palarchive.org/index.php/Detail/objects/171590/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5hj45r0,ark:/21198/z10s57z5,,Work,103.0,0103.01.5551|~|171591|~|73857_ca_object_representations_media_130096_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/24802_ca_object_representations_media_130096_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/73857_ca_object_representations_media_130096_original.jpg,https://palarchive.org/index.php/Detail/objects/171591/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5995trz,ark:/21198/z10s57z5,,Work,103.0,0103.01.5552|~|171592|~|6260_ca_object_representations_media_130097_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/59925_ca_object_representations_media_130097_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/6260_ca_object_representations_media_130097_original.jpg,https://palarchive.org/index.php/Detail/objects/171592/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5841cr1,ark:/21198/z10s57z5,,Work,103.0,0103.01.5553|~|171593|~|48742_ca_object_representations_media_130098_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/91752_ca_object_representations_media_130098_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/48742_ca_object_representations_media_130098_original.jpg,https://palarchive.org/index.php/Detail/objects/171593/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5vt9cvk,ark:/21198/z10s57z5,,Work,103.0,0103.01.5554|~|171594|~|75758_ca_object_representations_media_130099_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/28615_ca_object_representations_media_130099_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/0/75758_ca_object_representations_media_130099_original.jpg,https://palarchive.org/index.php/Detail/objects/171594/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:51,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m53g29d0,ark:/21198/z10s57z5,,Work,103.0,0103.01.5555|~|171595|~|14798_ca_object_representations_media_130100_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/1/19656_ca_object_representations_media_130100_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/1/14798_ca_object_representations_media_130100_original.jpg,https://palarchive.org/index.php/Detail/objects/171595/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:52,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
ark:/13030/m5gj74rd,ark:/21198/z10s57z5,,Work,103.0,0103.01.5556|~|171596|~|31902_ca_object_representations_media_130101_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول,El-Funoun at al-Bireh's 1st Cultural Festival,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.|~|صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.","Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2013; Date created,2013,,"[31.912563,35.221717]",,,image/jpeg,600,900,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/1/60287_ca_object_representations_media_130101_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/0/1/31902_ca_object_representations_media_130101_original.jpg,https://palarchive.org/index.php/Detail/objects/171596/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,15 September 2019 at 12:07:52,9 March 2021 at 11:13:34,"Taken in 2013, this colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's performance at al-Bireh's 1st Cultural Festival.",صورة ملونة من مشاركة فرقة الفنون الشعبية في مهرجان البيرة الأول عام 2013.,color photographs,,,
