,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
43,ark:/13030/m57h99s5,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0006|~|200038|~|98283_ca_object_representations_media_148843_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض بخط اليد,A Handwritten Receipt,"Handwritten in 1934, this document shows a receipt for the amount of 7 Pounds paid to Hamzeh Yasin Hiwwary from Watheq bin Khalil al-Azhary and pledges to return them after seven months.|~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض بخط اليد، يقر فيه حمزة ياسين حواري أنه استلم من واثق خليل الأزهري مبلغ 7 جنيهات،  فلسطينية، ويتعهد بأنه سيعدهما بعد مرور سبعة أشهر من تاريخ توقيع الوصل.",,,ara,text,20 August 1934; Date created,1934-08-20,,"[32.278241,35.198633]",Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/23535_ca_object_representations_media_148843_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/98283_ca_object_representations_media_148843_original.jpg,https://palarchive.org/index.php/Detail/objects/200038/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:39,21 November 2020 at 10:26:57,"Handwritten in 1934, this document shows a receipt for the amount of 7 Pounds paid to Hamzeh Yasin Hiwwary from Watheq bin Khalil al-Azhary and pledges to return them after seven months.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض بخط اليد، يقر فيه حمزة ياسين حواري أنه استلم من واثق خليل الأزهري مبلغ 7 جنيهات،  فلسطينية، ويتعهد بأنه سيعدهما بعد مرور سبعة أشهر من تاريخ توقيع الوصل.,,,,
44,ark:/13030/m5zt0nqm,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0007|~|200039|~|2778_ca_object_representations_media_148844_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,اقرار بالدفع,A Receipt,"Handwritten in 1925, this document shows a dispute between Abbas Yasin Hiwwary and Hamzeh Hiwwary and someone from Nablus over the price of a thobe purchased by Abbas and Hamzeh who ended up paying.|~|وثيقة بخط اليد تثبت وجود خلاف على مبلغ مالي ما بين عباس وحمزة حواري من جهة و شخص من مدينة نابلس من جهة اخرى، وذلك ثمن عباية اشتراها عباس وحمزة، انتهت القضية بقيام عباس وحمزة بدفع المبلغ.",,,ara,text,28 July 1925; Date created,1925-07-28,,"[32.278241,35.198633]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/69268_ca_object_representations_media_148844_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/2778_ca_object_representations_media_148844_original.jpg,https://palarchive.org/index.php/Detail/objects/200039/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:39,21 November 2020 at 10:26:57,"Handwritten in 1925, this document shows a dispute between Abbas Yasin Hiwwary and Hamzeh Hiwwary and someone from Nablus over the price of a thobe purchased by Abbas and Hamzeh who ended up paying.",وثيقة بخط اليد تثبت وجود خلاف على مبلغ مالي ما بين عباس وحمزة حواري من جهة و شخص من مدينة نابلس من جهة اخرى، وذلك ثمن عباية اشتراها عباس وحمزة، انتهت القضية بقيام عباس وحمزة بدفع المبلغ.,,,,
45,ark:/13030/m5fv6c6j,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0008|~|200040|~|72643_ca_object_representations_media_148845_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,حجة بيع أرض عثمانية,An Ottoman Deed for the Sale of Land,"Issued in 1865, this document shows an Ottoman deed for the sale of land between seller Hamdan Ismaʿil from an-Naqura to Ahmad Hiwwary from Sebastia. The document shows the area, size, and the price of the land in the French franc.|~|وثيقة مكونة صفحة واحدة تتضمن، حجة بيع أرض حمدان اسماعيل من قرية الناقورة لأحمد حواري من قرية سبسطية، وحددت قطعة الأرض ومكانها ومساحتها وكانت في قرية الناقورة، كما حدد مبلغ البيع بالليرة الفرنسية ثم فصلت بالقرش.",,,ara,text,12 January 1865; Date created,1865-01-12,,"[32.278241,35.198633]",Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/29474_ca_object_representations_media_148845_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/72643_ca_object_representations_media_148845_original.jpg,https://palarchive.org/index.php/Detail/objects/200040/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:39,21 November 2020 at 10:26:57,"Issued in 1865, this document shows an Ottoman deed for the sale of land between seller Hamdan Ismaʿil from an-Naqura to Ahmad Hiwwary from Sebastia. The document shows the area, size, and the price of the land in the French franc.",وثيقة مكونة صفحة واحدة تتضمن، حجة بيع أرض حمدان اسماعيل من قرية الناقورة لأحمد حواري من قرية سبسطية، وحددت قطعة الأرض ومكانها ومساحتها وكانت في قرية الناقورة، كما حدد مبلغ البيع بالليرة الفرنسية ثم فصلت بالقرش.,,,,
46,ark:/13030/m5b931bm,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0009|~|200041|~|9907_ca_object_representations_media_148846_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,عقد زواج عباس ياسين حواري على آمنة ابراهيم يوسف,Abbas Yasin Hiwwary and Āmneh Ibrahim Yusef's Marriage Contract,"Issued in 1943, this document shows Abbas Yasin Hiwwary from Sebastia and Āmneh Ibrahim Yusef's, from an-Naqura, marriage contract. The contract signing ceremony took place at Muhammad Abder-Rahman abu ʿideh's house in an-Naqurea and included Yusef Ibrahim abu ʿideh and Ismaʿil abu ʿideh as witnesses.|~|وثيقة مكونة من صفحة واحدة تتضمن عقد زواح عباس ياسين حواري من قرية سبسطية  على آمنة ابراهيم اليوسف من قرية الناقورة، عقد القران في بيت محمد عبد الرحمن أبو عيدة في الناقورة، وشهد على العقد كل من يوسف ابراهيم أبو عيدة واسماعيل ابراهيم أبو عيدة كما وقعت من المأذون الشرعي.",,,ara,text,14 March 1943; Date created,1943-03-14,,"[32.265335,35.198634]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/87014_ca_object_representations_media_148846_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/9907_ca_object_representations_media_148846_original.jpg,https://palarchive.org/index.php/Detail/objects/200041/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:39,21 November 2020 at 10:26:57,"Issued in 1943, this document shows Abbas Yasin Hiwwary from Sebastia and Āmneh Ibrahim Yusef's, from an-Naqura, marriage contract. The contract signing ceremony took place at Muhammad Abder-Rahman abu ʿideh's house in an-Naqurea and included Yusef Ibrahim abu ʿideh and Ismaʿil abu ʿideh as witnesses.",وثيقة مكونة من صفحة واحدة تتضمن عقد زواح عباس ياسين حواري من قرية سبسطية  على آمنة ابراهيم اليوسف من قرية الناقورة، عقد القران في بيت محمد عبد الرحمن أبو عيدة في الناقورة، وشهد على العقد كل من يوسف ابراهيم أبو عيدة واسماعيل ابراهيم أبو عيدة كما وقعت من المأذون الشرعي.,,,,
47,ark:/13030/m5521qfh,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0010|~|200042|~|74988_ca_object_representations_media_148847_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,حجة بيع أرض بين سعدة اليوسف وياسين حواري,A Deed for the Sale of Land between Saʿdeh al-Yusef and Yasin Hiwwary,"Issued in 1914, this document shows a deed for the sale of land between Saʿdeh al-Yusef and Yasin Hiwwary. The document states that Yasin Hiwwary sold a plot of land in Sebastia to his wife Saʿdeh a-Yusef, from Silat ad-Dhahr for the amount of 1700 Girsh. |~|وثيقة مكونة من صفحة واحدة تتضمن حجة بيع أرض، حيث باع بموجبها ياسين حواري من قرية سبسطية قطعة أرض يملكها في قرية سبسطية إلى زوجته سعدة اليوسف من قرية سيلة الظهر، ووضحت الحجة ثمن  قطعة الأرض بمبلغ قدره 1700 قرش  وشهد على هذه الحجة أربعة شهود.",,,ara,text,24 January 1914; Date created,1914-01-24,,"[32.278241,35.198633]; [32.317498,35.187232]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/6553_ca_object_representations_media_148847_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/74988_ca_object_representations_media_148847_original.jpg,https://palarchive.org/index.php/Detail/objects/200042/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:39,21 November 2020 at 10:26:57,"Issued in 1914, this document shows a deed for the sale of land between Saʿdeh al-Yusef and Yasin Hiwwary. The document states that Yasin Hiwwary sold a plot of land in Sebastia to his wife Saʿdeh a-Yusef, from Silat ad-Dhahr for the amount of 1700 Girsh.",وثيقة مكونة من صفحة واحدة تتضمن حجة بيع أرض، حيث باع بموجبها ياسين حواري من قرية سبسطية قطعة أرض يملكها في قرية سبسطية إلى زوجته سعدة اليوسف من قرية سيلة الظهر، ووضحت الحجة ثمن  قطعة الأرض بمبلغ قدره 1700 قرش  وشهد على هذه الحجة أربعة شهود.,,,,
48,ark:/13030/m5b35mhk,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0011|~|200043|~|12828_ca_object_representations_media_148848_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,حجة بيع أرض بين أحمد علي احمد وحمزة وعباس حواري,"A Deed for the Sale of Land between Ahmad Ali Ahmad, Hamzeh Yasin Hiwwary and Abbas Yasin Hiwwary","Issued in 1914, this document shows a deed for the sale of land between the buyer Ahmad Ali Ahmad and Hamzeh Yasin Hiwwary and Abbas Yasin Hiwwary. The document states that Ahmad purchased a plot of land for the amount of 840 Girsh. |~|وثيقة مكونة من صفحة واحدة تتضمن حجة بيع مبرمة بين أحمد علي أحمد  (المشتري- الطرف الأول ) وحمزة وعباس حواري (البائع - الطرف الثاني)، وبموجب هذه الحجة امتلك الطرف الأول قطعة التي كان يمتلكها الطرف الثاني مقابل مبلغ 840 قرش.",,,ara,text,20 November 1923; Date created,1923-11-20,,"[32.278241,35.198633]",Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/79860_ca_object_representations_media_148848_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/12828_ca_object_representations_media_148848_original.jpg,https://palarchive.org/index.php/Detail/objects/200043/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:39,21 November 2020 at 10:26:57,"Issued in 1914, this document shows a deed for the sale of land between the buyer Ahmad Ali Ahmad and Hamzeh Yasin Hiwwary and Abbas Yasin Hiwwary. The document states that Ahmad purchased a plot of land for the amount of 840 Girsh.",وثيقة مكونة من صفحة واحدة تتضمن حجة بيع مبرمة بين أحمد علي أحمد  (المشتري- الطرف الأول ) وحمزة وعباس حواري (البائع - الطرف الثاني)، وبموجب هذه الحجة امتلك الطرف الأول قطعة التي كان يمتلكها الطرف الثاني مقابل مبلغ 840 قرش.,,,,
49,ark:/13030/m56j28nb,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0012|~|200044|~|98773_ca_object_representations_media_148849_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,"حجة بيع  ياسين حواري ""قطعة أرض زراعية"" في سبسطية إلى  صالح حسن الشبيب، 18 كانون الثاني1916","A Deed for the Sale of Land between Yasin Hiwwaryand Ṣaleh Hasan ash-Shib, 18 January 1916","Issued on 18 January 1916, this document shows a deed for the sale of lands between the seller Yasin Hiwwary and the buyer Ṣaleh Hasan ash-Shib from Burqa. Bearing the signature of the buyer, seller, and witnesses, this document states that Ṣaleh purchased plots of land for the amount of 3358 Girsh. Ṣaleh used this deed the same year to sell the plots of land to Hasan al-Kharuf from Nablus who also used this deed to sell the plots of land to Mahmud al-Masʿud from Furqa on 18 May 1925. |~|وثيقة مكونة من صفحة واحدة تتضمن حجة بيع أرض بين ياسين حواري ""جد صاحب المجموعة"" وهو (البائع) من قرية سبسطية إلى صالح حسن الشبيب من قرية برقة، حيث باع ياسين الحواري حصصه في أرضي زراعية  يملكها في قريته سبسطية إلى صالح حسن الشبيب، بمبلغ 3358 قرش، صدرت الحجة بتاريخ 18 كانون الثاني 1916 وكان عليها توقيع الشهود والبائع والمشتري وطابعين بريديين من الحقبة العثمانية ثم باع صالح حسن وفقا لهذه الحجة ما يملكه فيها إلى حسن الخاروف (من مدينة نابلس) في ذات العام لتنتقل ملكية هذه الحجة الى محمود المسعود (من قرية برقة)، حيث باع أحمد الخاروف ما يملكه من خلال هذه الحجة، ووقع على هذا البيع بتاريخ 18 أيار 1925.",,,ara,text,18 January 1916; Date created,1916-01-18,,"[32.278241,35.198633]",Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/61207_ca_object_representations_media_148849_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/98773_ca_object_representations_media_148849_original.jpg,https://palarchive.org/index.php/Detail/objects/200044/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:40,21 November 2020 at 10:26:57,"Issued on 18 January 1916, this document shows a deed for the sale of lands between the seller Yasin Hiwwary and the buyer Ṣaleh Hasan ash-Shib from Burqa. Bearing the signature of the buyer, seller, and witnesses, this document states that Ṣaleh purchased plots of land for the amount of 3358 Girsh. Ṣaleh used this deed the same year to sell the plots of land to Hasan al-Kharuf from Nablus who also used this deed to sell the plots of land to Mahmud al-Masʿud from Furqa on 18 May 1925.","وثيقة مكونة من صفحة واحدة تتضمن حجة بيع أرض بين ياسين حواري ""جد صاحب المجموعة"" وهو (البائع) من قرية سبسطية إلى صالح حسن الشبيب من قرية برقة، حيث باع ياسين الحواري حصصه في أرضي زراعية  يملكها في قريته سبسطية إلى صالح حسن الشبيب، بمبلغ 3358 قرش، صدرت الحجة بتاريخ 18 كانون الثاني 1916 وكان عليها توقيع الشهود والبائع والمشتري وطابعين بريديين من الحقبة العثمانية ثم باع صالح حسن وفقا لهذه الحجة ما يملكه فيها إلى حسن الخاروف (من مدينة نابلس) في ذات العام لتنتقل ملكية هذه الحجة الى محمود المسعود (من قرية برقة)، حيث باع أحمد الخاروف ما يملكه من خلال هذه الحجة، ووقع على هذا البيع بتاريخ 18 أيار 1925.",,,,
50,ark:/13030/m52s1hvq,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0013|~|200045|~|86696_ca_object_representations_media_148851_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,رسالة إلى عباس الحواري من صديقه عبد العزيز العتوم,A Letter from Abdel-Aziz Yasin al-Atum to Abbas Yasin Hiwwary,"Handwritten in Arabic, this document shows a letter from the first lieutenant in the Jordanian Army Abdel-Aziz Yasin al-Atum to his friend Abbas Yasin Hiwwary from Sebastia.|~|وثيقة مكتوبة بخط اليد باللغة العربية، وهي عبارة عن رسالة من الملازم أول في الجيش العربي الأردني عبد العزيز العتوم، إلى صديقه عباس ياسين الحواري من قرية سبسطية.",,,ara,text,,,,,Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/29766_ca_object_representations_media_148851_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/86696_ca_object_representations_media_148851_original.jpg,https://palarchive.org/index.php/Detail/objects/200045/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:40,21 November 2020 at 10:26:57,"Handwritten in Arabic, this document shows a letter from the first lieutenant in the Jordanian Army Abdel-Aziz Yasin al-Atum to his friend Abbas Yasin Hiwwary from Sebastia.",وثيقة مكتوبة بخط اليد باللغة العربية، وهي عبارة عن رسالة من الملازم أول في الجيش العربي الأردني عبد العزيز العتوم، إلى صديقه عباس ياسين الحواري من قرية سبسطية.,,,,
51,ark:/13030/m5ck65pz,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0014|~|200046|~|9750_ca_object_representations_media_148852_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,"حجة بيع عباس وحمزة حواري ""قطعة أرض"" في قرية سبسطية إلى علي حمد وإخوانه، 10 آذار 1921","A Deed for the Sale of Land between Hamzeh Yasin Hiwwary and Abbas Yasin Hiwwary and Ali Ahmad and His Brothers, 10 March 1921","Issued on 10 March 1921, this document shows a deed for the sale of land between the sellers Hamzeh Yasin Hiwwary and Abbas Yasin Hiwwary and the buyer Ali Ahmad and his brothers. Bearing the signature of the buyers, sellers, and witnesses, this document states that Ali purchased a plot of land for the amount of 25 Egyptian pounds. Stamped with British Mandate stamps, the document shows that the plot of land is located between Sebastia and an-Naqura. |~|وثيقة مكونة من صفحة واحدة تتضمن، حجة بيع قطعة أرض يملكها عباس وحمزة ياسين حواي ( والد وعم صاحب المجموعة) إلى علي حمود وأخوانه، بمبلغ وقدره 25 ليرة مصرية، ووقع كل من البائعين والمشترين على هذه الحجة كما وقع عليها الشهود، حررت الحجة بتاريخ 1 رجب 1339 هجرية الموافق 10 آذار 1921، ووضع على الحجة طوابع انتدابية. كما وحددت الحجة موقع الأرض وانها تقع على الحدود بين قريتي الناقورة وسبسطية.",,,ara,text,10 March 1921; Date created,1921-03-10,,"[32.278241,35.198633]",Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/48601_ca_object_representations_media_148852_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/9750_ca_object_representations_media_148852_original.jpg,https://palarchive.org/index.php/Detail/objects/200046/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:40,21 November 2020 at 10:26:57,"Issued on 10 March 1921, this document shows a deed for the sale of land between the sellers Hamzeh Yasin Hiwwary and Abbas Yasin Hiwwary and the buyer Ali Ahmad and his brothers. Bearing the signature of the buyers, sellers, and witnesses, this document states that Ali purchased a plot of land for the amount of 25 Egyptian pounds. Stamped with British Mandate stamps, the document shows that the plot of land is located between Sebastia and an-Naqura.",وثيقة مكونة من صفحة واحدة تتضمن، حجة بيع قطعة أرض يملكها عباس وحمزة ياسين حواي ( والد وعم صاحب المجموعة) إلى علي حمود وأخوانه، بمبلغ وقدره 25 ليرة مصرية، ووقع كل من البائعين والمشترين على هذه الحجة كما وقع عليها الشهود، حررت الحجة بتاريخ 1 رجب 1339 هجرية الموافق 10 آذار 1921، ووضع على الحجة طوابع انتدابية. كما وحددت الحجة موقع الأرض وانها تقع على الحدود بين قريتي الناقورة وسبسطية.,,,,
52,ark:/13030/m5t22vw8,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0015|~|200047|~|81535_ca_object_representations_media_148853_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,"حجة بيع  عبد الله الأزهري""قطعة أرض"" في قرية سبسطية إلى ياسين حواري، 12 كانون أول 1913","A Deed for the Sale of Land between Abdallah al-Azhary and Yasin Hiwwary, 12 December 1913","Issued on 12 December 1913, this document shows a deed for the sale of land between the seller Abdallah al-Azhary and the buyer Yasin Hiwwary. Bearing the signature of the buyer, seller, and witnesses, this document states that Yasin purchased a plot of land for the amount of 1000 Girsh. |~|وثيقة مكونة من صفحة واحدة تتضمن حجة بيع "" باع من خلال عبد الله سعيد الأزهري""قطعة أرض"" في قرية سبسطية إلى ياسين حواري (جد صاحب المجموعة)، وضحت الحجة أن البائع قبض 1000 قرش من المشتري، صدرت الحجة بتاريخ 4 رجب 1332 هجرية الموافق 12 كانون أول 1913، وأحتوت الحجة على توقيع البائع والمشتري والشهود.",,,ara,still image,12 December 1913; Date created,1913-12-12,,,Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/29703_ca_object_representations_media_148853_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/81535_ca_object_representations_media_148853_original.jpg,https://palarchive.org/index.php/Detail/objects/200047/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:40,21 November 2020 at 10:26:57,"Issued on 12 December 1913, this document shows a deed for the sale of land between the seller Abdallah al-Azhary and the buyer Yasin Hiwwary. Bearing the signature of the buyer, seller, and witnesses, this document states that Yasin purchased a plot of land for the amount of 1000 Girsh.","وثيقة مكونة من صفحة واحدة تتضمن حجة بيع "" باع من خلال عبد الله سعيد الأزهري""قطعة أرض"" في قرية سبسطية إلى ياسين حواري (جد صاحب المجموعة)، وضحت الحجة أن البائع قبض 1000 قرش من المشتري، صدرت الحجة بتاريخ 4 رجب 1332 هجرية الموافق 12 كانون أول 1913، وأحتوت الحجة على توقيع البائع والمشتري والشهود.",,,,
53,ark:/13030/m5jn02tg,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0016|~|200048|~|32771_ca_object_representations_media_148854_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,شهادة تسجيل ولادة عبد الرحيم حواري,Abder-Rahim Hiwwary's Birth Certificate,"Issued in 1947, this document shows Abder-Rahim Hiwwary's birth certificate from Sebastia.|~|شهادة تسجيل ولادة عبد الرحيم عباس ياسين حواري من قرية سبسطية قضاء مدينة نابلس.",,,ara,text,26 September 1947; Date created,1947-09-26,,,Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/3561_ca_object_representations_media_148854_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/32771_ca_object_representations_media_148854_original.jpg,https://palarchive.org/index.php/Detail/objects/200048/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:40,21 November 2020 at 10:26:57,"Issued in 1947, this document shows Abder-Rahim Hiwwary's birth certificate from Sebastia.",شهادة تسجيل ولادة عبد الرحيم عباس ياسين حواري من قرية سبسطية قضاء مدينة نابلس.,,,,
54,ark:/13030/m5qw1cq6,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0017|~|200049|~|7989_ca_object_representations_media_148856_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,"""شهادة ميلاد عثمانية"" لعباس ياسين محمد حواري صادرة عن دائرة النفوس في الدولة العثمانية، 9 حزيران  1905",Abbas Yasin Muhammad Hiwwary's Ottoman Birth Certificate Issued by the Nablus Civil Status and Registration Office on 9 June 1905,"Issued by Nablus Sanjak on 24 April 1900, this document shows Abbas Yasin Muhammad Hiwwary's Ottoman birth certificate who was born in 1317 AH corresponding 1900 AD. Signed and sealed with the Nablus Civil Registration Director seal, the document bears an Ottoman stamp and was officialised on 9 June 1905 and was given to Abbas Hiwwary (Father of the owner of this collection). |~|وثيقة مكونة من صفحة واحدة تتضمن ""شهادة ميلاد عثمانية"" لعباس ياسين محمد حواري صدرت الوثيقة عن دائرة النفوس في سنجق  نابلس  التابعة لولاية بيروت وفقا للتقسيم الأداري في الدولة العثمانية، تذكر الوثيقة أنه ولد عام  1317 هجري الموافق عام 1900 ميلادي وأعطيت لعباس حواري من قرية سبسطية (والد صاحب المجموعة)، صدرت  الشهادة بتاريخ 27 محرم 1320 24 نيسان 1903، لكنها صدقت  وأستلمت  بتاريخ 26 ربيع الثاني 1323 الموافق 9 حزيران 1905 الشهادة موقعة بتوقيع مأمور النفوس في نابلس وختمه وعليها طابع عثماني.",,,ara,text,2 April 1905; Date created,1905-04-02,,,Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/71735_ca_object_representations_media_148856_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/8/7989_ca_object_representations_media_148856_original.jpg,https://palarchive.org/index.php/Detail/objects/200049/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:40,21 November 2020 at 10:26:57,"Issued by Nablus Sanjak on 24 April 1900, this document shows Abbas Yasin Muhammad Hiwwary's Ottoman birth certificate who was born in 1317 AH corresponding 1900 AD. Signed and sealed with the Nablus Civil Registration Director seal, the document bears an Ottoman stamp and was officialised on 9 June 1905 and was given to Abbas Hiwwary (Father of the owner of this collection).","وثيقة مكونة من صفحة واحدة تتضمن ""شهادة ميلاد عثمانية"" لعباس ياسين محمد حواري صدرت الوثيقة عن دائرة النفوس في سنجق  نابلس  التابعة لولاية بيروت وفقا للتقسيم الأداري في الدولة العثمانية، تذكر الوثيقة أنه ولد عام  1317 هجري الموافق عام 1900 ميلادي وأعطيت لعباس حواري من قرية سبسطية (والد صاحب المجموعة)، صدرت  الشهادة بتاريخ 27 محرم 1320 24 نيسان 1903، لكنها صدقت  وأستلمت  بتاريخ 26 ربيع الثاني 1323 الموافق 9 حزيران 1905 الشهادة موقعة بتوقيع مأمور النفوس في نابلس وختمه وعليها طابع عثماني.",,,,
