Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1d566gc,,,Collection,,,,,The Yacoub Shomali Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5s82xjc,ark:/21198/z1d566gc,,Work,69.0,0069.03.0059|~|96167|~|91231_ca_object_representations_media_100061_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,رواية كتبها يعقوب الشوملي,A Story Written by Yaʿqub ash-Shaumaly,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic.|~|.مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي",,,ara,text,,,,,,,image/jpeg,7011,4425,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/52837_ca_object_representations_media_100061_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/91231_ca_object_representations_media_100061_original.jpg,https://palarchive.org/index.php/Detail/objects/96167/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:53,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic.",.مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي,,,,
ark:/13030/m5064x5c,ark:/21198/z1d566gc,,Work,69.0,0069.03.0060|~|96168|~|56059_ca_object_representations_media_100067_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""صيحة الموت","A Story Entitled ""Death Scream"" Written by Yaʿqub ash-Shaumaly","A short story, printed in Arabic, entitled ""Death Scream"" and published in Falastin Newspaper in 1949. The story is written by Yaʿqub ash-Shaumaly, which he signed with the name ""Abu Hany"".|~|مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""صيحة الموت"" وقام بتوقيعها ابو هاني عام 1949",,,ara,text,,,,,,صيحة الموت|~|Death Scream,image/jpeg,7117,4480,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/71349_ca_object_representations_media_100067_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/56059_ca_object_representations_media_100067_original.jpg,https://palarchive.org/index.php/Detail/objects/96168/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:53,9 March 2021 at 11:40,"A short story, printed in Arabic, entitled ""Death Scream"" and published in Falastin Newspaper in 1949. The story is written by Yaʿqub ash-Shaumaly, which he signed with the name ""Abu Hany"".","مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""صيحة الموت"" وقام بتوقيعها ابو هاني عام 1949",,صيحة الموت,Death Scream,
ark:/13030/m56q9cgq,ark:/21198/z1d566gc,,Work,69.0,0069.03.0061|~|96169|~|86406_ca_object_representations_media_100071_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""اسرار من داخل السجن","A Story Entitled ""Insider Secrets from Israel"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel"". This story was published in Falastin Newspaper.|~|""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن",,,ara,text,,,,,,اسرار من داخل اسرائيل|~|Insider Secrets from Israel,image/jpeg,7138,4589,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/33860_ca_object_representations_media_100071_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/86406_ca_object_representations_media_100071_original.jpg,https://palarchive.org/index.php/Detail/objects/96169/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:53,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel"". This story was published in Falastin Newspaper.","""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن",,اسرار من داخل اسرائيل,Insider Secrets from Israel,
ark:/13030/m5rk20q7,ark:/21198/z1d566gc,,Work,69.0,0069.03.0062|~|96170|~|59677_ca_object_representations_media_100073_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""اسرار من داخل السجن","A Story Entitled ""Insider Secrets from Israel"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel"". This story was published in Falastin Newspaper.|~|""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن",,,ara,text,,,,,,اسرار من داخل اسرائيل|~|Insider Secrets from Israel,image/jpeg,7111,4589,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/71923_ca_object_representations_media_100073_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/59677_ca_object_representations_media_100073_original.jpg,https://palarchive.org/index.php/Detail/objects/96170/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:54,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel"". This story was published in Falastin Newspaper.","""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن",,اسرار من داخل اسرائيل,Insider Secrets from Israel,
ark:/13030/m5c89rhs,ark:/21198/z1d566gc,,Work,69.0,0069.03.0063|~|96171|~|28720_ca_object_representations_media_100074_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""اسرار من داخل السجن:الوهم يمثل صاحبه","A Story Entitled ""Insider Secrets from Israel: One's Reflection is Seen in Their Delusion"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: One's Reflection is Seen in Their Delusion"". This story was published in Falastin Newspaper.|~|""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: الوهم يمثل صاحبه",,,ara,text,,,,,,اسرار من داخل اسرائيل  الوهم يمثل صاحبه|~|Insider Secrets from Israel  One's Reflection is Seen in Their Delusion,image/jpeg,7137,4599,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/69560_ca_object_representations_media_100074_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/28720_ca_object_representations_media_100074_original.jpg,https://palarchive.org/index.php/Detail/objects/96171/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:54,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: One's Reflection is Seen in Their Delusion"". This story was published in Falastin Newspaper.","""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: الوهم يمثل صاحبه",,اسرار من داخل اسرائيل  الوهم يمثل صاحبه,Insider Secrets from Israel  One's Reflection is Seen in Their Delusion,
ark:/13030/m57h90sf,ark:/21198/z1d566gc,,Work,69.0,0069.03.0064|~|96172|~|38788_ca_object_representations_media_100076_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""اسرار من داخل السجن: هذا الجيش ايامه معدودة","A Story Entitled ""Insider Secrets from Israel: This Army Won't Last"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: This Army Won't Last"". This story was published in Falastin Newspaper.|~|مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: هذا الجيش ايامه معدودة",,,ara,text,,,,,,اسرار من داخل اسرائيل  هذا الجيش ايامه معدوده|~|Insider Secrets from Israel  This Army Won't Last,image/jpeg,7133,4547,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/97346_ca_object_representations_media_100076_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/38788_ca_object_representations_media_100076_original.jpg,https://palarchive.org/index.php/Detail/objects/96172/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:54,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: This Army Won't Last"". This story was published in Falastin Newspaper.","مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: هذا الجيش ايامه معدودة",,اسرار من داخل اسرائيل  هذا الجيش ايامه معدوده,Insider Secrets from Israel  This Army Won't Last,
ark:/13030/m5hr1f5m,ark:/21198/z1d566gc,,Work,69.0,0069.03.0065|~|96173|~|98176_ca_object_representations_media_100078_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""اسرار من داخل السجن: اليهودي لا يتغير ابدا","A Story Entitled ""Insider Secrets from Israel: Jews Don't Change"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: Jews Don't Change"". This story was published in Falastin Newspaper.|~|"" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: اليهودي لا يتغير ابدا",,,ara,text,,,,,,اسرار من داخل اسرائيل  اليهودي لا يتغير ابدا|~|Insider Secrets from Israel,image/jpeg,7127,4578,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/10465_ca_object_representations_media_100078_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/98176_ca_object_representations_media_100078_original.jpg,https://palarchive.org/index.php/Detail/objects/96173/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:54,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: Jews Don't Change"". This story was published in Falastin Newspaper.",""" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: اليهودي لا يتغير ابدا",,اسرار من داخل اسرائيل  اليهودي لا يتغير ابدا,Insider Secrets from Israel,
ark:/13030/m5vb5q96,ark:/21198/z1d566gc,,Work,69.0,0069.03.0066|~|96174|~|31171_ca_object_representations_media_100080_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""اسرار من داخل السجن: العمالة العربية قنبلة موثوقة قد تعجز الاقتصاد الاسرائيلي","A Story Entitled ""Insider Secrets from Israel: Arab Workers are Walking Bombs, a Document that Might Cripple the Israeli Economy"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: Arab Workers are Walking Time Bombs that Might Cripple the Israeli Economy"". This story was published by Falastin Newspaper.|~|"" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: العمالة العربية قنبلة موثوقة قد تعجز الاقتصاد الاسرائيلي",,,ara,text,,,,,,اسرار من داخل اسرائيل  العمالة العربية قنبلة موقوتة قد تفجر الاقتصاد الاسرائيلي|~|Insider Secrets from Israel  Arab Workers are Walking Time Bombs that Might Cripple the Israeli Economy,image/jpeg,7116,4589,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/98094_ca_object_representations_media_100080_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/31171_ca_object_representations_media_100080_original.jpg,https://palarchive.org/index.php/Detail/objects/96174/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:54,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Insider Secrets from Israel: Arab Workers are Walking Time Bombs that Might Cripple the Israeli Economy"". This story was published by Falastin Newspaper.",""" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اسرار من داخل السجن: العمالة العربية قنبلة موثوقة قد تعجز الاقتصاد الاسرائيلي",,اسرار من داخل اسرائيل  العمالة العربية قنبلة موقوتة قد تفجر الاقتصاد الاسرائيلي,Insider Secrets from Israel  Arab Workers are Walking Time Bombs that Might Cripple the Israeli Economy,
ark:/13030/m5kt46rs,ark:/21198/z1d566gc,,Work,69.0,0069.03.0067|~|96175|~|81931_ca_object_representations_media_100082_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"رواية كتبها يعقوب الشوملي بعنوان ""الصورة""","A Story Entitled ""The Photograph"" Written by Yaʿqub ash-Shaumaly","A short story, printed in Arabic, entitled ""The Photograph"". This story was published in Falastin Newspaper and written by Yaʿqub ash-Shaumaly which he signed under the name ""Abu Khaled"".|~|""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""الصوة"" بقلم ""ابو خالد",,,ara,text,,,,,,الصورة  بقلم : ابو خالد|~|The Photograph  Written by: Abu Khaled,image/jpeg,6314,4504,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/9940_ca_object_representations_media_100082_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/81931_ca_object_representations_media_100082_original.jpg,https://palarchive.org/index.php/Detail/objects/96175/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:54,9 March 2021 at 11:40,"A short story, printed in Arabic, entitled ""The Photograph"". This story was published in Falastin Newspaper and written by Yaʿqub ash-Shaumaly which he signed under the name ""Abu Khaled"".","""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""الصوة"" بقلم ""ابو خالد",,الصورة  بقلم : ابو خالد,The Photograph  Written by: Abu Khaled,
ark:/13030/m56j1zpp,ark:/21198/z1d566gc,,Work,69.0,0069.03.0068|~|96176|~|55757_ca_object_representations_media_100084_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""محاربة الامية في الجيش العربي","A Story Entitled ""Combating Illiteracy in the Arab Army"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Combating Illiteracy in the Arab Army"". This story was published in Falastin Newspaper.|~|""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""محاربة الامية في الجيش العربي",,,ara,text,,,,,,,image/jpeg,7186,4643,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/68585_ca_object_representations_media_100084_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/55757_ca_object_representations_media_100084_original.jpg,https://palarchive.org/index.php/Detail/objects/96176/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:55,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Combating Illiteracy in the Arab Army"". This story was published in Falastin Newspaper.","""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""محاربة الامية في الجيش العربي",,,,
ark:/13030/m50p8f7t,ark:/21198/z1d566gc,,Work,69.0,0069.03.0069|~|96177|~|96060_ca_object_representations_media_100089_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"رواية كتبها يعقوب الشوملي بعنوان ""السرقة الاخيرة""","A Story Entitled ""The Last Theft"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""The Last Theft"". This story was published in Falastin Newspaper.|~|مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""السرقة الاخيرة"".",,,ara,text,,,,,,السرقة الاخيرة|~|The Last Theft,image/jpeg,7200,4536,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/16667_ca_object_representations_media_100089_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/96060_ca_object_representations_media_100089_original.jpg,https://palarchive.org/index.php/Detail/objects/96177/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:55,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""The Last Theft"". This story was published in Falastin Newspaper.","مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""السرقة الاخيرة"".",,السرقة الاخيرة,The Last Theft,
ark:/13030/m5gr4cxg,ark:/21198/z1d566gc,,Work,69.0,0069.03.0070|~|96178|~|44186_ca_object_representations_media_100091_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""قصة قصيرة كتبها يعقوب الشوملي بعنوان ""المريض","A Story Entitled ""The Patient"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""The Patient"". This story was published in Falastin Newspaper.|~|""مادة مكتوبة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""المريض",,,ara,text,,,,,,المريض|~|The Patient,image/jpeg,6921,4626,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/41618_ca_object_representations_media_100091_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/44186_ca_object_representations_media_100091_original.jpg,https://palarchive.org/index.php/Detail/objects/96178/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:55,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""The Patient"". This story was published in Falastin Newspaper.","""مادة مكتوبة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""المريض",,المريض,The Patient,
ark:/13030/m5zt0bqw,ark:/21198/z1d566gc,,Work,69.0,0069.03.0071|~|96179|~|99968_ca_object_representations_media_100093_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""اليتيمة","A Story Entitled ""The Orphan Girl"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""The Orphan Girl"". This story was published in Falastin Newspaper.|~|"" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اليتيمة",,,ara,text,,,,,,اليتمية|~|The Orphan Girl,image/jpeg,7090,4371,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/61595_ca_object_representations_media_100093_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/99968_ca_object_representations_media_100093_original.jpg,https://palarchive.org/index.php/Detail/objects/96179/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:55,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""The Orphan Girl"". This story was published in Falastin Newspaper.",""" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""اليتيمة",,اليتمية,The Orphan Girl,
ark:/13030/m5tf7ck4,ark:/21198/z1d566gc,,Work,69.0,0069.03.0072|~|96180|~|46544_ca_object_representations_media_100095_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""سكرتير التحرير","A Story Entitled ""Secretary of Freedom"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Secretary of Freedom"". This story was published in Falastin Newspaper.|~|""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""سكرتير التحرير",,,ara,text,,,,,,سكرتير التحرير|~|Secretary of Freedom,image/jpeg,6943,4631,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/64678_ca_object_representations_media_100095_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/46544_ca_object_representations_media_100095_original.jpg,https://palarchive.org/index.php/Detail/objects/96180/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:55,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Secretary of Freedom"". This story was published in Falastin Newspaper.","""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""سكرتير التحرير",,سكرتير التحرير,Secretary of Freedom,
ark:/13030/m5f83tsj,ark:/21198/z1d566gc,,Work,69.0,0069.03.0073|~|96181|~|76654_ca_object_representations_media_100097_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""هذا زوجك","A Story Entitled ""This is Your Husband"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""This is Your Husband"". This story was published in Falastin Newspaper.|~|""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""هذا زوجك",,,ara,text,,,,,,هذا زوجك|~|This is Your Husband,image/jpeg,6910,4642,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/94509_ca_object_representations_media_100097_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/76654_ca_object_representations_media_100097_original.jpg,https://palarchive.org/index.php/Detail/objects/96181/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:55,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""This is Your Husband"". This story was published in Falastin Newspaper.","""مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""هذا زوجك",,هذا زوجك,This is Your Husband,
ark:/13030/m5q88v8m,ark:/21198/z1d566gc,,Work,69.0,0069.03.0074|~|96182|~|12971_ca_object_representations_media_100099_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,"""رواية كتبها يعقوب الشوملي بعنوان ""حب في السماء","A Story Entitled ""Love in the Sky"" Written by Yaʿqub ash-Shaumaly","A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Love in the Sky"".This story was published in Falastin Newspaper.|~|"" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""حب في السماء",,,ara,text,,,,,,حب في السماء|~|Love in the Sky,image/jpeg,7103,4419,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/75023_ca_object_representations_media_100099_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/0/0/12971_ca_object_representations_media_100099_original.jpg,https://palarchive.org/index.php/Detail/objects/96182/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Yacoub Shomali Collection |  Yacoub Shomali Sub-collection 3: Shomali's Stories and Novels,4 March 2019 at 12:17:56,9 March 2021 at 11:40,"A short story, written by Yaʿqub ash-Shaumaly and printed in Arabic, entitled ""Love in the Sky"".This story was published in Falastin Newspaper.",""" مادة مطبوعة باللغة العربية، وهي قصة قصيرة كتبها يعقوب الشوملي، بعنوان ""حب في السماء",,حب في السماء,Love in the Sky,
