,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
114,ark:/13030/m5gr4m6z,ark:/21198/z14f798k,,Work,135.0,0135.02.0028|~|217893|~|15223_ca_object_representations_media_181864_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""ملصق معرض رسومات الطفل الفلسطيني، صادر عن رابطة التشكيليين الفلسطينيين، 1980 - 1990","""The Gallery of Palestinian Children"", a Poster by the League of Palestinian Artists, 1980-90","Issued by the League of Palestinian Artists in the 1980s, this poster promotes the Gallery of Palestinian Children held on the 20th anniversary of the Israeli Occupation.|~| ملصق معرض رسومات الطفل الفلسطيني صادر عن رابطة التشكيليين الفلسطينيين فترة الثمانينيات بمناسبة مرورعشرين عام على الاحتلال الاسرائيلي.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",posters,ara,still image,1980 to 1990; Date created,1980/1990,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/26857_ca_object_representations_media_181864_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/15223_ca_object_representations_media_181864_original.jpg,https://palarchive.org/index.php/Detail/objects/217893/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:48,21 November 2020 at 10:21:02,"Issued by the League of Palestinian Artists in the 1980s, this poster promotes the Gallery of Palestinian Children held on the 20th anniversary of the Israeli Occupation.",ملصق معرض رسومات الطفل الفلسطيني صادر عن رابطة التشكيليين الفلسطينيين فترة الثمانينيات بمناسبة مرورعشرين عام على الاحتلال الاسرائيلي.,posters,,,
115,ark:/13030/m5r863pf,ark:/21198/z14f798k,,Work,135.0,0135.02.0029|~|217894|~|34826_ca_object_representations_media_181865_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""بمناسبة مرور 20 عام على الاحتلال معرض لرسومات الأطفال الفلسطينيين""، قصاصات من صحف، 1987","""On the 20th Anniversary of the Israeli Occupation, the Palestinian Children Gallery"", Newspaper Clippings,1987","Issued in Arabic, this document shows newspaper clippings featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The first clipping features the details of the Gallery held in cooperation between the League and the Palestinian Friends Association. The second clipping features a news piece about a joint Exhibit held by the League for Palestinian and Israeli artists, while the third features an invitation to the said Exhibit and the conditions for application.|~|قصاصات من صحف مطبوعة باللغة العربية تتضمن أخبار حول معرض لرسومات الأطفال بتنظيم من التشكيليين الفلسطينيين سنة 1987، تتضمن القصاصة الأولى تفاصيل حول المعرض الذي انعقد بالتعاون بين الرابطة وجمعية الصداقة الفلسطينية سنة 1987، وتتضمن القصاصة الثانية خبر حول معرض مشترك بين فنانيين فلسطينيين واسرائيليين بتنظيم الرابطة، وتتضمن القصاصة الثالثة دعوة للمشاركة فب المعرض وشروط المشاركة.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1987; Date created,1987,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/19983_ca_object_representations_media_181865_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/34826_ca_object_representations_media_181865_original.jpg,https://palarchive.org/index.php/Detail/objects/217894/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:48,21 November 2020 at 10:21:02,"Issued in Arabic, this document shows newspaper clippings featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The first clipping features the details of the Gallery held in cooperation between the League and the Palestinian Friends Association. The second clipping features a news piece about a joint Exhibit held by the League for Palestinian and Israeli artists, while the third features an invitation to the said Exhibit and the conditions for application.",قصاصات من صحف مطبوعة باللغة العربية تتضمن أخبار حول معرض لرسومات الأطفال بتنظيم من التشكيليين الفلسطينيين سنة 1987، تتضمن القصاصة الأولى تفاصيل حول المعرض الذي انعقد بالتعاون بين الرابطة وجمعية الصداقة الفلسطينية سنة 1987، وتتضمن القصاصة الثانية خبر حول معرض مشترك بين فنانيين فلسطينيين واسرائيليين بتنظيم الرابطة، وتتضمن القصاصة الثالثة دعوة للمشاركة فب المعرض وشروط المشاركة.,,,,
116,ark:/13030/m5v19t9v,ark:/21198/z14f798k,,Work,135.0,0135.02.0030|~|217895|~|41731_ca_object_representations_media_181866_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""معرض رسومات الطفل الفلسطيني لرابطة التشكيليين الفلسطينيين""، قصاصات من صحف، حزيران 1987","""The Palestinian Children Gallery by the League of Palestinian Artists"", Newspaper Clippings, June 1987","Issued in Arabic, this document shows newspaper clippings featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The second clipping features an invitation to the Gallary, while the third features the details of the Gallery held in cooperation between the League and the Palestinian Friends Association, and the fourth clipping features a piece on the opening of the Gallary.|~|قصاصات من صحف تتضمن مجموعة من الأخبار حول معرض رسومات الطفل الفلسطيني الذي نظمته رابطة التشكيليين الفلسطينيين سنة 1987، تتضمن القصاصة الأولى ""إعلان أسماء الفائزين في معرض رابطة التشكيليين""""، وتتضمن القصاصة الثانية دعوة للمشاركة في رابطة الطفل الفلسطيني، والقصاصة الثالتة تتضمن خبر حول تفاصيل المعرض، والقصاصة الرابعة تتضمنن خبر حول افتتاح المعرض.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,June 1987; Date created,1987-06,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/80899_ca_object_representations_media_181866_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/41731_ca_object_representations_media_181866_original.jpg,https://palarchive.org/index.php/Detail/objects/217895/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:48,21 November 2020 at 10:21:02,"Issued in Arabic, this document shows newspaper clippings featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The second clipping features an invitation to the Gallary, while the third features the details of the Gallery held in cooperation between the League and the Palestinian Friends Association, and the fourth clipping features a piece on the opening of the Gallary.","قصاصات من صحف تتضمن مجموعة من الأخبار حول معرض رسومات الطفل الفلسطيني الذي نظمته رابطة التشكيليين الفلسطينيين سنة 1987، تتضمن القصاصة الأولى ""إعلان أسماء الفائزين في معرض رابطة التشكيليين""""، وتتضمن القصاصة الثانية دعوة للمشاركة في رابطة الطفل الفلسطيني، والقصاصة الثالتة تتضمن خبر حول تفاصيل المعرض، والقصاصة الرابعة تتضمنن خبر حول افتتاح المعرض.",,,,
117,ark:/13030/m53k12f6,ark:/21198/z14f798k,,Work,135.0,0135.02.0031|~|217896|~|96631_ca_object_representations_media_181867_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""معرض رسوم الأطفال لرابطة التشكيليين الفلسطينيين""، قصاصة من جريدة القدس، كانون أول 1987","""The Palestinian Children Gallery of the League of Palestinian Artists"", a Newspaper Clipping, al-Quds Newspaper, December 1987","Issued in Arabic, this document shows newspaper clippings from al-Quds Newspaper featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The clipping also features news on the art-education relationship, the rank of presented works, the forgery of children's art and the presentation of drawings that are not theirs, and the role of national institutions in promoting art among Palestinian children. The second clipping features the announcement of the names who won the exhibition.|~|قصاصات من صحيفة القدس تتضمن أخبار حول معرض رسوم الأطفال لرابطة التشكيليين الفلسطينيين سنة 1987، حول علاقة الفن بالتعليم، ومستوى الأعمال المقدمة، وتزييف فن الأطفال وتقديم رسومات ليست لهم، ودور المؤسسات الوطنية في تشجيع الفن بين الأطفال الفلسطينيين. وتتضمن القصاصة الثانية إعلان أسماء الفائزين في المعرض.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1 December 1987; Date created,1987-12-01,,"[31.768319,35.21371]",Culture and Arts|~|Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/63181_ca_object_representations_media_181867_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/96631_ca_object_representations_media_181867_original.jpg,https://palarchive.org/index.php/Detail/objects/217896/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:49,21 November 2020 at 10:21:02,"Issued in Arabic, this document shows newspaper clippings from al-Quds Newspaper featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The clipping also features news on the art-education relationship, the rank of presented works, the forgery of children's art and the presentation of drawings that are not theirs, and the role of national institutions in promoting art among Palestinian children. The second clipping features the announcement of the names who won the exhibition.",قصاصات من صحيفة القدس تتضمن أخبار حول معرض رسوم الأطفال لرابطة التشكيليين الفلسطينيين سنة 1987، حول علاقة الفن بالتعليم، ومستوى الأعمال المقدمة، وتزييف فن الأطفال وتقديم رسومات ليست لهم، ودور المؤسسات الوطنية في تشجيع الفن بين الأطفال الفلسطينيين. وتتضمن القصاصة الثانية إعلان أسماء الفائزين في المعرض.,,,,
118,ark:/13030/m5kh89sw,ark:/21198/z14f798k,,Work,135.0,0135.02.0032|~|217897|~|90746_ca_object_representations_media_181868_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""معرض رسوم الأطفال لرابطة التشكيليين الفلسطينيين""، قصاصات من صحف، 1987","""The Palestinian Children Gallery of the League of Palestinian Artists"", Newspaper Clippings, 1987","Issued in Arabic, this document shows newspaper clippings featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The clipping also features news on the names of children who won the exhibition and are to be on their way to China on 16 January 1987. The second clipping features a work of art from the Gallary and a piece on the honorary ceremony held for winners. |~|قصاصات من صحف تتضمن أخبار حول معرض رسوم الأطفال لرابطة الفنانيين التشكيليين في القدس سنة 1987، تتضمن القصاصة الأولى أسماء الأطفال الفائزين في المعرض، وخبر توجههم إلى الصين بتاريخ 16 كانون أول 1987، كما تتضمن القصاصات أحد الاعمال الفنية المشاركة في المعرض، وخبر تكريم الرابطة للفائزين.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1987; Date created,1987,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/64548_ca_object_representations_media_181868_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/90746_ca_object_representations_media_181868_original.jpg,https://palarchive.org/index.php/Detail/objects/217897/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:49,21 November 2020 at 10:21:02,"Issued in Arabic, this document shows newspaper clippings featuring news pieces about the Palestinian Children Gallery held on the 20th anniversary of the Israeli Occupation by the League of Palestinian Artists in 1987. The clipping also features news on the names of children who won the exhibition and are to be on their way to China on 16 January 1987. The second clipping features a work of art from the Gallary and a piece on the honorary ceremony held for winners.",قصاصات من صحف تتضمن أخبار حول معرض رسوم الأطفال لرابطة الفنانيين التشكيليين في القدس سنة 1987، تتضمن القصاصة الأولى أسماء الأطفال الفائزين في المعرض، وخبر توجههم إلى الصين بتاريخ 16 كانون أول 1987، كما تتضمن القصاصات أحد الاعمال الفنية المشاركة في المعرض، وخبر تكريم الرابطة للفائزين.,,,,
119,ark:/13030/m5b35hsx,ark:/21198/z14f798k,,Work,135.0,0135.02.0033|~|217898|~|94394_ca_object_representations_media_181869_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""معرض رسومات الأطفال لرابطة الفنانيين التشكيليين""، قصاصات من صحف، 1987","""The Palestinian Children Gallery of the League of Palestinian Artists"", Newspaper Clippings, 1987","Issued in Arabic, this document shows newspaper clippings featuring news pieces on: 1. The return of Palestinian children from Tokyo where they participated in an art gallery. 2. 50 awards from the League of Palestinian Artists. 3. The return of Palestinian children from Japan. 4. Our children in art galleries. |~|قصاصات من صحف مطبوعة باللغة العربية تتضمن مجموعة من الأخبار حول معرض رسومات الأطفال لرابطة الفنانيين التشكيليين سنة 1987،  - عودة الأطفال الفلسطينيين المشاركين في معرض الرسومات بطوكيو  - خمسون جائزة تقدمها رابطة التشكيليين الفلسطينيين  - عودة وفد الأطفال الفلسطينيين من اليابان  - أطفالنا في معارض الفن","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1987; Date created,1987,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/37991_ca_object_representations_media_181869_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/94394_ca_object_representations_media_181869_original.jpg,https://palarchive.org/index.php/Detail/objects/217898/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:49,21 November 2020 at 10:21:02,"Issued in Arabic, this document shows newspaper clippings featuring news pieces on: 1. The return of Palestinian children from Tokyo where they participated in an art gallery. 2. 50 awards from the League of Palestinian Artists. 3. The return of Palestinian children from Japan. 4. Our children in art galleries.",قصاصات من صحف مطبوعة باللغة العربية تتضمن مجموعة من الأخبار حول معرض رسومات الأطفال لرابطة الفنانيين التشكيليين سنة 1987،  - عودة الأطفال الفلسطينيين المشاركين في معرض الرسومات بطوكيو  - خمسون جائزة تقدمها رابطة التشكيليين الفلسطينيين  - عودة وفد الأطفال الفلسطينيين من اليابان  - أطفالنا في معارض الفن,,,,
120,ark:/13030/m57b1t5j,ark:/21198/z14f798k,,Work,135.0,0135.02.0034|~|217899|~|78330_ca_object_representations_media_181870_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""ملصق معرض رسومات الطفل الفلسطيني، صادر عن رابطة التشكيليين الفلسطينيين، 1980 - 1990","""The Palestinian Children Gallery"", a Poster by the League of Palestinian Artists, 1980-90","Issued in English by the League of Palestinian Artists, this document shows a poster promoting the Palestinian Children Art Exhibition in the 1980s on the 20th anniversary of the Israeli Occupation.|~| ملصق (النسخة الانجليزية) معرض رسومات الطفل الفلسطيني صادر عن رابطة التشكيليين الفلسطينيين فترة الثمانينيات بمناسبة مرورعشرين عام على الاحتلال الاسرائيلي.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",posters,eng,still image,1980 to 1990; Date created,1980/1990,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/71208_ca_object_representations_media_181870_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/78330_ca_object_representations_media_181870_original.jpg,https://palarchive.org/index.php/Detail/objects/217899/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:49,21 November 2020 at 10:21:02,"Issued in English by the League of Palestinian Artists, this document shows a poster promoting the Palestinian Children Art Exhibition in the 1980s on the 20th anniversary of the Israeli Occupation.",ملصق (النسخة الانجليزية) معرض رسومات الطفل الفلسطيني صادر عن رابطة التشكيليين الفلسطينيين فترة الثمانينيات بمناسبة مرورعشرين عام على الاحتلال الاسرائيلي.,posters,,,
121,ark:/13030/m5q892hm,ark:/21198/z14f798k,,Work,135.0,0135.02.0035|~|217900|~|12503_ca_object_representations_media_181871_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""لوحات الأطفال الحائزة على جوائز""، قصاصة من جريدة الفجر، آب 1987","""Children Award Winning Paintings"", a Newspaper Clipping, al-Fajr Newspaper, August 1987","Issued in English, this document shows a clipping from al-Fajr Newspaper featuring a piece about children's award-winning paintings at an exhibit held by the League of Palestinian Artists in Jerusalem in 1987. Winners are Sameh ʿĀbdin, Sahar Manṣur, Rana Anany, Rasileh Bader, Salwa aṣ-Ṣawalhy, and Ahmad Jumʿa.|~|قصاصات من جريدة الفجر تتضمن رسومات الأطفال الحائزة على جوائز في معرض رسومات الأطفال لرابطة االتشكيليين الفلسطينيين في القدس سنة 1987، الأطفال هم: سامح عابدين، سحر منصور، رنا عناني، رسيلة بدر، سلوى صوالحي، أحمد جمعة.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,eng,text,2 August 1987; Date created,1987-08-02,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/71645_ca_object_representations_media_181871_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/12503_ca_object_representations_media_181871_original.jpg,https://palarchive.org/index.php/Detail/objects/217900/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:49,21 November 2020 at 10:21:02,"Issued in English, this document shows a clipping from al-Fajr Newspaper featuring a piece about children's award-winning paintings at an exhibit held by the League of Palestinian Artists in Jerusalem in 1987. Winners are Sameh ʿĀbdin, Sahar Manṣur, Rana Anany, Rasileh Bader, Salwa aṣ-Ṣawalhy, and Ahmad Jumʿa.",قصاصات من جريدة الفجر تتضمن رسومات الأطفال الحائزة على جوائز في معرض رسومات الأطفال لرابطة االتشكيليين الفلسطينيين في القدس سنة 1987، الأطفال هم: سامح عابدين، سحر منصور، رنا عناني، رسيلة بدر، سلوى صوالحي، أحمد جمعة.,,,,
122,ark:/13030/m5zt0k1t,ark:/21198/z14f798k,,Work,135.0,0135.02.0036|~|217901|~|28911_ca_object_representations_media_181872_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""شهادة دورة فن تشكيلي""، صادرة عن رابطة التشكيليين الفلسطينيين، تشرين الثاني 1987","A Visual Art Certificate Issued by the League of Palestinian Artists, November 1987","Issued in Arabic in November 1987, this document shows a visual art certificate issued by the League of Palestinian Artists and the University Graduates Union in Hebron.|~|وثيقة مطبوعة باللغة العربية تتضمن نموذج شهادة دورة في الفن التشكيلي من تنظيم رابطة التشكيليين الفلسطينيين ورابطة الجامعيين في الخليل خلال شهر تشرين الثاني سنة 1987.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,November 1987; Date created,1987-11,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/50889_ca_object_representations_media_181872_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/28911_ca_object_representations_media_181872_original.jpg,https://palarchive.org/index.php/Detail/objects/217901/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:50,21 November 2020 at 10:21:02,"Issued in Arabic in November 1987, this document shows a visual art certificate issued by the League of Palestinian Artists and the University Graduates Union in Hebron.",وثيقة مطبوعة باللغة العربية تتضمن نموذج شهادة دورة في الفن التشكيلي من تنظيم رابطة التشكيليين الفلسطينيين ورابطة الجامعيين في الخليل خلال شهر تشرين الثاني سنة 1987.,,,,
123,ark:/13030/m5p921fp,ark:/21198/z14f798k,,Work,135.0,0135.02.0037|~|217902|~|63193_ca_object_representations_media_181873_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""معرض يسقط الاحتلال""، قصاصة من جريدة، 1980 - 1990","""The Down with the Israeli Occupation Exhibit"", a Newspaper Clipping, 1980-90","Issued in Arabic, this document shows a newspaper clipping featuring a piece about a joint exhibit between Palestinian and Israeli artists entitled ""Down with the Israeli Occupation"". Held by the League of Palestinian Artists at el-Hakawati Theatre, the Exhibit was inaugurated by Palestinian artist Sulayman Manṣur and Israeli artists Gershon Knispel. |~|قصاصة من جريدة تتضمن خبر حول افتتاح رابطة التشكيليين الفلسطينيين لمعرض مشترك بين فنانيين فلسطينيين واسرائيليين تحت عنوان ""يسقط الاحتلال"" في الحكواتي في مدينة القدس، يُذكر في الخبر أن سليمان منصور وغرشون كنسبل، فنان اسرائيلي، افتتحوا المعرض بإلقاء كلمات.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1980 to 1990; Date created,1980/1990,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/43138_ca_object_representations_media_181873_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/63193_ca_object_representations_media_181873_original.jpg,https://palarchive.org/index.php/Detail/objects/217902/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:50,21 November 2020 at 10:21:02,"Issued in Arabic, this document shows a newspaper clipping featuring a piece about a joint exhibit between Palestinian and Israeli artists entitled ""Down with the Israeli Occupation"". Held by the League of Palestinian Artists at el-Hakawati Theatre, the Exhibit was inaugurated by Palestinian artist Sulayman Manṣur and Israeli artists Gershon Knispel.","قصاصة من جريدة تتضمن خبر حول افتتاح رابطة التشكيليين الفلسطينيين لمعرض مشترك بين فنانيين فلسطينيين واسرائيليين تحت عنوان ""يسقط الاحتلال"" في الحكواتي في مدينة القدس، يُذكر في الخبر أن سليمان منصور وغرشون كنسبل، فنان اسرائيلي، افتتحوا المعرض بإلقاء كلمات.",,,,
124,ark:/13030/m5jj18qz,ark:/21198/z14f798k,,Work,135.0,0135.02.0038|~|217903|~|71309_ca_object_representations_media_181874_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""تحت عنوان يسقط الاحتلال، افتتاح معرض فني تشكيلي""، قصاصة من جريدة، حزيران 1987","""Opening the Down with the Israeli Occupation Art Exhibit"", a Newspaper Clipping, June 1987","Issued in Arabic, this document shows a newspaper clipping featuring a piece entitled ""Opening the Down with the Israeli Occupation Art Exhibit"". Held by the League of Palestinian Artists at el-Hakawati Theatre in Jerusalem, the Exhibit featured Palestinian and Israeli artists, namely, Sulayman Manṣur and Gershon Knispel who inaugurated the Exhibit.    |~|قصاصات من جريدة تتضمن أخبار حول قصاصة من جريدة تتضمن خبر حول افتتاح رابطة التشكيليين الفلسطينيين لمعرض مشترك بين فنانيين فلسطينيين واسرائيليين تحت عنوان ""يسقط الاحتلال"" في الحكواتي في مدينة القدس، يُذكر في الخبر أن سليمان منصور وغرشون كنسبل، فنان اسرائيلي، افتتحوا المعرض بإلقاء كلمات.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,6 June 1987; Date created,1987-06-06,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/11734_ca_object_representations_media_181874_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/8/71309_ca_object_representations_media_181874_original.jpg,https://palarchive.org/index.php/Detail/objects/217903/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:50,21 November 2020 at 10:21:02,"Issued in Arabic, this document shows a newspaper clipping featuring a piece entitled ""Opening the Down with the Israeli Occupation Art Exhibit"". Held by the League of Palestinian Artists at el-Hakawati Theatre in Jerusalem, the Exhibit featured Palestinian and Israeli artists, namely, Sulayman Manṣur and Gershon Knispel who inaugurated the Exhibit.","قصاصات من جريدة تتضمن أخبار حول قصاصة من جريدة تتضمن خبر حول افتتاح رابطة التشكيليين الفلسطينيين لمعرض مشترك بين فنانيين فلسطينيين واسرائيليين تحت عنوان ""يسقط الاحتلال"" في الحكواتي في مدينة القدس، يُذكر في الخبر أن سليمان منصور وغرشون كنسبل، فنان اسرائيلي، افتتحوا المعرض بإلقاء كلمات.",,,,
