Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1bw328h,,,Collection,,,,,The Lena Sobeh Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5d8718h,ark:/21198/z1bw328h,,Work,141.0,0141.01.0026|~|137447|~|50460_ca_object_representations_media_108604_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/14782_ca_object_representations_media_108604_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/50460_ca_object_representations_media_108604_original.jpg,https://palarchive.org/index.php/Detail/objects/137447/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5230hjd,ark:/21198/z1bw328h,,Work,141.0,0141.01.0027|~|137448|~|88265_ca_object_representations_media_108605_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/85555_ca_object_representations_media_108605_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/88265_ca_object_representations_media_108605_original.jpg,https://palarchive.org/index.php/Detail/objects/137448/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5133gfg,ark:/21198/z1bw328h,,Work,141.0,0141.01.0028|~|137449|~|99657_ca_object_representations_media_108606_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/84452_ca_object_representations_media_108606_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/99657_ca_object_representations_media_108606_original.jpg,https://palarchive.org/index.php/Detail/objects/137449/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5xb013z,ark:/21198/z1bw328h,,Work,141.0,0141.01.0029|~|137450|~|15752_ca_object_representations_media_108607_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/64154_ca_object_representations_media_108607_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/15752_ca_object_representations_media_108607_original.jpg,https://palarchive.org/index.php/Detail/objects/137450/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m57m7xrf,ark:/21198/z1bw328h,,Work,141.0,0141.01.0030|~|137451|~|50420_ca_object_representations_media_108608_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/21672_ca_object_representations_media_108608_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/50420_ca_object_representations_media_108608_original.jpg,https://palarchive.org/index.php/Detail/objects/137451/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5cc8phm,ark:/21198/z1bw328h,,Work,141.0,0141.01.0031|~|137452|~|77939_ca_object_representations_media_108609_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/12927_ca_object_representations_media_108609_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/77939_ca_object_representations_media_108609_original.jpg,https://palarchive.org/index.php/Detail/objects/137452/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5mt1gjk,ark:/21198/z1bw328h,,Work,141.0,0141.01.0032|~|137453|~|78200_ca_object_representations_media_108610_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/26894_ca_object_representations_media_108610_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/78200_ca_object_representations_media_108610_original.jpg,https://palarchive.org/index.php/Detail/objects/137453/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5h20qt5,ark:/21198/z1bw328h,,Work,141.0,0141.01.0033|~|137454|~|57440_ca_object_representations_media_108611_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/92106_ca_object_representations_media_108611_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/57440_ca_object_representations_media_108611_original.jpg,https://palarchive.org/index.php/Detail/objects/137454/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:29,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5kx34th,ark:/21198/z1bw328h,,Work,141.0,0141.01.0034|~|137455|~|96306_ca_object_representations_media_108612_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/78014_ca_object_representations_media_108612_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/96306_ca_object_representations_media_108612_original.jpg,https://palarchive.org/index.php/Detail/objects/137455/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m54v476b,ark:/21198/z1bw328h,,Work,141.0,0141.01.0035|~|137456|~|24209_ca_object_representations_media_108613_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/48188_ca_object_representations_media_108613_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/24209_ca_object_representations_media_108613_original.jpg,https://palarchive.org/index.php/Detail/objects/137456/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:13,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5bd1ncs,ark:/21198/z1bw328h,,Work,141.0,0141.01.0036|~|137457|~|30517_ca_object_representations_media_108614_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/6379_ca_object_representations_media_108614_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/30517_ca_object_representations_media_108614_original.jpg,https://palarchive.org/index.php/Detail/objects/137457/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5jx63qk,ark:/21198/z1bw328h,,Work,141.0,0141.01.0037|~|137458|~|50774_ca_object_representations_media_108615_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/59469_ca_object_representations_media_108615_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/50774_ca_object_representations_media_108615_original.jpg,https://palarchive.org/index.php/Detail/objects/137458/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5036fbj,ark:/21198/z1bw328h,,Work,141.0,0141.01.0038|~|137459|~|46319_ca_object_representations_media_108616_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/33077_ca_object_representations_media_108616_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/46319_ca_object_representations_media_108616_original.jpg,https://palarchive.org/index.php/Detail/objects/137459/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5wb301g,ark:/21198/z1bw328h,,Work,141.0,0141.01.0039|~|137460|~|86860_ca_object_representations_media_108617_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/22136_ca_object_representations_media_108617_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/86860_ca_object_representations_media_108617_original.jpg,https://palarchive.org/index.php/Detail/objects/137460/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m56n0wn2,ark:/21198/z1bw328h,,Work,141.0,0141.01.0040|~|137461|~|51919_ca_object_representations_media_108618_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/55145_ca_object_representations_media_108618_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/51919_ca_object_representations_media_108618_original.jpg,https://palarchive.org/index.php/Detail/objects/137461/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
