Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1dv74h8,,,Collection,,,,,The Adel Zawati Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5bd1mmh,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1767|~|217012|~|26325_ca_object_representations_media_180368_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان الـ إن بي سي نيوز، نيويورك- الولايات المتحدة الأمريكية,"A Paper Clipping Documenting the Address of NBC News, New York, U.S.A","Typed in English, this paper clipping documents the address of NBC News, in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان وكالة الـ إن بي سي نيوز في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[40.7127753,-74.0059728]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/21585_ca_object_representations_media_180368_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/26325_ca_object_representations_media_180368_original.jpg,https://palarchive.org/index.php/Detail/objects/217012/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:21,21 November 2020 at 10:21:26,"Typed in English, this paper clipping documents the address of NBC News, in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان وكالة الـ إن بي سي نيوز في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m5xt3hh3,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1768|~|217013|~|10954_ca_object_representations_media_180369_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,"قصاصة توثق عنوان وكالة الأنباء ""سي بي أس نيوز""، نيويورك- الولايات المتحدة","A Paper Clipping Documenting the Address of CBS News, New York, U.S.A","Typed in English, this paper clipping documents the address of CBS News, in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان وكالة الأنباء ""سي بي أس نيوز"" في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[40.7127753,-74.0059728]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/69808_ca_object_representations_media_180369_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/10954_ca_object_representations_media_180369_original.jpg,https://palarchive.org/index.php/Detail/objects/217013/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:21,21 November 2020 at 10:21:26,"Typed in English, this paper clipping documents the address of CBS News, in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.","توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان وكالة الأنباء ""سي بي أس نيوز"" في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,,
ark:/13030/m5jm9zqz,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1769|~|217014|~|67972_ca_object_representations_media_180370_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان جون كارول، بلاتِمور- الولايات المتحدة الامريكية,"A Paper Clipping Documenting the Address of John Carroll, Baltimore, U.S.A","Typed in English, this paper clipping documents the address of John Carroll, in Baltimore, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان جون كارول في بلاتِمور- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/71625_ca_object_representations_media_180370_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/67972_ca_object_representations_media_180370_original.jpg,https://palarchive.org/index.php/Detail/objects/217014/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:21,21 November 2020 at 10:21:26,"Typed in English, this paper clipping documents the address of John Carroll, in Baltimore, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان جون كارول في بلاتِمور- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m5f841m5,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1770|~|217015|~|84643_ca_object_representations_media_180371_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,"قصاصة توثق عنوان صحيفة ""الدايلي وورد""، نيويورك- الولايات المتحدة الأمريكية","A Paper Clipping Documenting the Address of Daily  World Newspaper, New York, U.S.A","Typed in English, this paper clipping documents the address of the Daily World Newspaper, in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان صحيفة ""الديلي وورد"" في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/94695_ca_object_representations_media_180371_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/84643_ca_object_representations_media_180371_original.jpg,https://palarchive.org/index.php/Detail/objects/217015/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:22,21 November 2020 at 10:21:26,"Typed in English, this paper clipping documents the address of the Daily World Newspaper, in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.","توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان صحيفة ""الديلي وورد"" في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,,
ark:/13030/m5wb2z98,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1771|~|217016|~|74216_ca_object_representations_media_180372_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان هنري عوض؛ محرر وناشر أخبار النجوم في هوليوود,"A Paper Clipping Documenting the Address of Henry Awad, Editor and Publisher of Star News and Pictorial, Hollywood, U.S.A","Typed in English, this paper clipping documents the address of Henry Awad, editor and publisher of Star News and Pictorial, in Hollywood, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان هنري عوض؛ محرر وناشر أخبار النجوم في هوليوود- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/63423_ca_object_representations_media_180372_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/74216_ca_object_representations_media_180372_original.jpg,https://palarchive.org/index.php/Detail/objects/217016/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:22,21 November 2020 at 10:21:26,"Typed in English, this paper clipping documents the address of Henry Awad, editor and publisher of Star News and Pictorial, in Hollywood, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان هنري عوض؛ محرر وناشر أخبار النجوم في هوليوود- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m59h38wf,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1772|~|217017|~|98971_ca_object_representations_media_180373_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,"قصاصة توثق عنوان مؤسسة ""المونتور""، كاليفورنيا، الولايات المتحدة","A Paper Clipping Documenting the Address of the Christian Science Monitor Organisation, California, U.S.A","Typed in English, this paper clipping documents the Christian Science Monitor Organisation (also known as the Monitor) in California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان مؤسسة""المونيتور"" في كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية. اسمها ""The Christian Science Monitor"" وتعرف اختصاراً بـ ""Monitor"".",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/72021_ca_object_representations_media_180373_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/98971_ca_object_representations_media_180373_original.jpg,https://palarchive.org/index.php/Detail/objects/217017/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:22,21 November 2020 at 10:21:26,"Typed in English, this paper clipping documents the Christian Science Monitor Organisation (also known as the Monitor) in California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.","توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان مؤسسة""المونيتور"" في كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية. اسمها ""The Christian Science Monitor"" وتعرف اختصاراً بـ ""Monitor"".",,,,
ark:/13030/m53v75b4,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1773|~|217018|~|48447_ca_object_representations_media_180374_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,"قصاصة توثق عنوان روبرت وايت من صحيفة ""المينيبولس تريبيون""، مينيبولس- الولايات المتحدة الامريكية","A Paper Clipping Documenting the Address of Robert J White from the Minneapolis Tribune, Minnesota, U.S.A","توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان روبرت وايت من صحيفة ""المينيبولس تريبيون"" في مينيسوتا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان روبرت وايت من صحيفة ""المينيبولس تريبيون"" في مينيسوتا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,"Typed in English, this paper clipping documents the address of Robert J White from the Minneapolis Tribune, in Minnesota, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/2035_ca_object_representations_media_180374_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/48447_ca_object_representations_media_180374_original.jpg,https://palarchive.org/index.php/Detail/objects/217018/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:22,21 November 2020 at 10:21:26,"توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان روبرت وايت من صحيفة ""المينيبولس تريبيون"" في مينيسوتا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.","توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان روبرت وايت من صحيفة ""المينيبولس تريبيون"" في مينيسوتا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,"Typed in English, this paper clipping documents the address of Robert J White from the Minneapolis Tribune, in Minnesota, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",,
ark:/13030/m51k6zt5,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1774|~|217019|~|35811_ca_object_representations_media_180375_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان عماد الدين حمدان، باراموس- الولايات المتحدة الامريكية,"A Paper Clipping Documenting the Address of Imad Eddin Hamdan, Paramus, U.S.A","Typed in English, this paper clipping documents the address of Imad Eddin Hamdan in Paramus, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان عماد الدين حمدان في باراموس- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/96450_ca_object_representations_media_180375_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/35811_ca_object_representations_media_180375_original.jpg,https://palarchive.org/index.php/Detail/objects/217019/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:22,21 November 2020 at 10:21:25,"Typed in English, this paper clipping documents the address of Imad Eddin Hamdan in Paramus, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان عماد الدين حمدان في باراموس- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m5nd3p8d,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1775|~|217020|~|34195_ca_object_representations_media_180376_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,"قصاصة توثق عنوان لجنة ""نيو هيفن"" عن أزمات الشرق الأوسط، الولايات المتحدة الأمريكية","A Paper Clipping Documenting the Address of the New Haven Committee on the Middle East Crisis, in Connecticut, U.S.A","Typed in English, this paper clipping documents the address of New Haven Committee on the Middle East Crisis, in Connecticut, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان لجنة ""نيو هفن"" عن أزمات الشرق الأوسط في كونكتيكت- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/43356_ca_object_representations_media_180376_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/34195_ca_object_representations_media_180376_original.jpg,https://palarchive.org/index.php/Detail/objects/217020/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:22,21 November 2020 at 10:21:25,"Typed in English, this paper clipping documents the address of New Haven Committee on the Middle East Crisis, in Connecticut, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.","توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان لجنة ""نيو هفن"" عن أزمات الشرق الأوسط في كونكتيكت- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,,
ark:/13030/m5vb5x5w,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1776|~|217021|~|65683_ca_object_representations_media_180377_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان عامر عقرباوي من لجنة المواطنيين في ديفيس، كاليفورنيا,"A Paper Clipping Documenting the Address of Amer Akrabawi, from the Davis Citizens Committee, California, U.S.A","Typed in English, this paper clipping documents the address of Amer Akrabawi, from the Davis Citizens Committee in Davis, California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان عامر عقرباوي من لجنة المواطنين في ديفيس، كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/90356_ca_object_representations_media_180377_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/65683_ca_object_representations_media_180377_original.jpg,https://palarchive.org/index.php/Detail/objects/217021/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:23,21 November 2020 at 10:21:25,"Typed in English, this paper clipping documents the address of Amer Akrabawi, from the Davis Citizens Committee in Davis, California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان عامر عقرباوي من لجنة المواطنين في ديفيس، كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m5qk55d3,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1777|~|217022|~|26362_ca_object_representations_media_180378_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان هيو اوشينكلوس؛ رئيس مركز الأرض المقدسة في نيويورك- الولايات المتحدة الأمريكية,"A Paper Clipping Documenting the Address of fD. Auchincloss Jr, President of the Holy Land Centre Inc., New York, U.S.A","Typed in English, this paper clipping documents the address of Hugh Auchincloss  Jr., the president of the Holy Land Centre Inc. in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان هيو اوشينكلوس؛ رئيس مركز الأرض المقدسة في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/46920_ca_object_representations_media_180378_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/26362_ca_object_representations_media_180378_original.jpg,https://palarchive.org/index.php/Detail/objects/217022/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:23,21 November 2020 at 10:21:25,"Typed in English, this paper clipping documents the address of Hugh Auchincloss  Jr., the president of the Holy Land Centre Inc. in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان هيو اوشينكلوس؛ رئيس مركز الأرض المقدسة في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m55r2j6k,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1778|~|217023|~|8178_ca_object_representations_media_180379_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان جورج رينتس من مكتب الشرق الأوسط في معهد العلاقات الدولية، كاليفورنيا- الولايات المتحدة الأمريكية,"A Paper Clipping Documenting the Address of Dr George Rentz, from the Middle East Desk at the Institute of National Relations, California, U.S.A","Typed in English, this paper clipping documents the address of Dr George Rentz, from the Middle East Desk at the Institute of National Relations, in California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان جورج رينتس من مكتب الشرق الأوسط في معهد العلاقات الدولية في كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891;37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/64996_ca_object_representations_media_180379_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/8178_ca_object_representations_media_180379_original.jpg,https://palarchive.org/index.php/Detail/objects/217023/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:23,21 November 2020 at 10:21:25,"Typed in English, this paper clipping documents the address of Dr George Rentz, from the Middle East Desk at the Institute of National Relations, in California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان جورج رينتس من مكتب الشرق الأوسط في معهد العلاقات الدولية في كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m5j17r7k,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1779|~|217024|~|56906_ca_object_representations_media_180380_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان جورج شبلي، كاليفورنيا- الولايات المتحدة,"A Paper Clipping Documenting the Address of George E. Shibley, California, U.S.A","Typed in English, this paper clipping documents the address of George E. Shibley in California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان جورج شبلي في كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/80012_ca_object_representations_media_180380_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/56906_ca_object_representations_media_180380_original.jpg,https://palarchive.org/index.php/Detail/objects/217024/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:23,21 November 2020 at 10:21:25,"Typed in English, this paper clipping documents the address of George E. Shibley in California, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان جورج شبلي في كاليفورنيا- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
ark:/13030/m5g52ccp,ark:/21198/z1dv74h8,,Work,125.0,0125.01.1780|~|217025|~|42519_ca_object_representations_media_180381_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة توثق عنوان ليلينثال ألفرد، نيويورك- الولايات المتحدة الأمريكية,"A Paper Clipping Documenting the Address of Lienthal Alfred M., New York, U.S.A","Typed in English, this paper clipping documents the address of  Lienthal Alfred M. in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.|~|توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان ليلينثال ألفرد في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.",,,eng,still image,,,,"[37.09024,-95.712891]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/15711_ca_object_representations_media_180381_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/0/3/42519_ca_object_representations_media_180381_original.jpg,https://palarchive.org/index.php/Detail/objects/217025/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,3 June 2020 at 14:36:23,21 November 2020 at 10:21:25,"Typed in English, this paper clipping documents the address of  Lienthal Alfred M. in New York, U.S.A. It is unclear if the clipping is taken from a letter or is a documentary clipping for research purposes.",توثق هذه القصاصة، المطبوعة بالآلة الكاتبة، عنوان ليلينثال ألفرد في نيويورك- الولايات المتحدة الأمريكية. من غير الواضح اذا ما كانت القصاصة عبارة عن رسالة بريدية أم قصاصة توثيقية بحثية.,,,,
