,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
798,ark:/13030/m5036dz6,ark:/21198/z1839bm1,,Work,134.0,0134.03.0066|~|137564|~|84217_ca_object_representations_media_114550_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم المرأة,A Greeting Card to Celebrate International Women's Day,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1973.|~|بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1973.,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,heb|~|ara,text,1973; Date created,1973,,,,عيد المرأة العالمي  (الحزب الشيوعي الاسرائيلي (ركاح لجنة منطقة عكا 1973|~|International Women's Day The Israeli Communist Party (Rakah) The Acre Area Committee 1973,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/36459_ca_object_representations_media_114550_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/84217_ca_object_representations_media_114550_original.jpg,https://palarchive.org/index.php/Detail/objects/137564/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,14 July 2019 at 15:19:30,21 November 2020 at 10:39:15,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1973.,بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1973.,,عيد المرأة العالمي  (الحزب الشيوعي الاسرائيلي (ركاح لجنة منطقة عكا 1973,International Women's Day The Israeli Communist Party (Rakah) The Acre Area Committee 1973,
799,ark:/13030/m5qk55q4,ark:/21198/z1839bm1,,Work,134.0,0134.03.0067|~|137565|~|83598_ca_object_representations_media_114552_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم المرأة,A Greeting Card to Celebrate International Women's Day,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1971.|~|بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1971.,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,heb|~|ara,text,8 March 1971; Date created,1971-03-08,,,,1971 عيد المرأة العالمي  الحزب الشيوعي الاسرائيلي - ركاح  لجنة منطقة عكا|~|1971 International Women's Day The Israeli Communist Party - Rakah The Acre Area Committee,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/34232_ca_object_representations_media_114552_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/83598_ca_object_representations_media_114552_original.jpg,https://palarchive.org/index.php/Detail/objects/137565/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,14 July 2019 at 15:19:30,21 November 2020 at 10:39:15,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1971.,بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1971.,,1971 عيد المرأة العالمي  الحزب الشيوعي الاسرائيلي - ركاح  لجنة منطقة عكا,1971 International Women's Day The Israeli Communist Party - Rakah The Acre Area Committee,
800,ark:/13030/m5sc1v4t,ark:/21198/z1839bm1,,Work,134.0,0134.03.0068|~|137566|~|71487_ca_object_representations_media_114554_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,[BLANK],[BLANK],,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,,text,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/93179_ca_object_representations_media_114554_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/71487_ca_object_representations_media_114554_original.jpg,https://palarchive.org/index.php/Detail/objects/137566/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,14 July 2019 at 15:19:30,21 November 2020 at 10:39:15,,,,,,
801,ark:/13030/m53r8g7v,ark:/21198/z1839bm1,,Work,134.0,0134.03.0069|~|137567|~|3691_ca_object_representations_media_114555_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم المرأة,A Greeting Card to Celebrate International Women's Day,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1972.|~|بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1972.,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,8 March 1972; Date created,1972-03-08,,,,1972 عيد المرأة العالمي  (الحزب الشيوعي الاسرائيلي (ركاح  لجنة منطقة عكا|~|1972 International Women's Day The Israeli Communist Party (Rakah) The Acre Area Committee,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/97024_ca_object_representations_media_114555_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/3691_ca_object_representations_media_114555_original.jpg,https://palarchive.org/index.php/Detail/objects/137567/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,14 July 2019 at 15:19:30,21 November 2020 at 10:39:15,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1972.,بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1972.,,1972 عيد المرأة العالمي  (الحزب الشيوعي الاسرائيلي (ركاح  لجنة منطقة عكا,1972 International Women's Day The Israeli Communist Party (Rakah) The Acre Area Committee,
802,ark:/13030/m5nm13dg,ark:/21198/z1839bm1,,Work,134.0,0134.03.0070|~|137568|~|50148_ca_object_representations_media_114557_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة دعوة لاحتفال يوم المرأة,An Invitation Card to an International Women's Day Celebration,An invitation card to a celebratory gathering in Acre held by the Movement of Democratic Women in Israel (MDWII) to commemorate International Women's Day in 1972.|~|بطاقة دعوة من حركة النساء الديمقراطيات في إسرائيل، للاجتماع الاحتفالي المقام بمناسبة يوم المرأة في عكا عام 1972.,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,5 March 1972; Date created,1972-03-05,,,,1972 عيد المرأة العالمي حركة النساء الدمقراطيات في اسرائيل  فروع منطقة عكا|~|1972 International Women's Day The Movement of Democratic Women in Israel (MDWII) - Acre Area,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/8290_ca_object_representations_media_114557_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/50148_ca_object_representations_media_114557_original.jpg,https://palarchive.org/index.php/Detail/objects/137568/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,14 July 2019 at 15:19:30,21 November 2020 at 10:39:15,An invitation card to a celebratory gathering in Acre held by the Movement of Democratic Women in Israel (MDWII) to commemorate International Women's Day in 1972.,بطاقة دعوة من حركة النساء الديمقراطيات في إسرائيل، للاجتماع الاحتفالي المقام بمناسبة يوم المرأة في عكا عام 1972.,,1972 عيد المرأة العالمي حركة النساء الدمقراطيات في اسرائيل  فروع منطقة عكا,1972 International Women's Day The Movement of Democratic Women in Israel (MDWII) - Acre Area,
803,ark:/13030/m56j25w7,ark:/21198/z1839bm1,,Work,134.0,0134.03.0071|~|137569|~|76464_ca_object_representations_media_114558_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم المرأة,A Greeting Card to Celebrate International Women's Day,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1970.|~|بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1970.,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,8 March 1970; Date created,1970-03-08,,,,1970 عيد المرأة العالمي|~|1970 International Women's Day,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/79987_ca_object_representations_media_114558_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/76464_ca_object_representations_media_114558_original.jpg,https://palarchive.org/index.php/Detail/objects/137569/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,14 July 2019 at 15:19:30,21 November 2020 at 10:39:15,A greeting card from the Israeli Communist Party (Rakah) committee in Acre to celebrate International Women's Day in 1970.,بطاقة معايدة من الحزب الشيوعي الاسرائيلي، بمناسبة يوم المرأة في عكا عام 1970.,,1970 عيد المرأة العالمي,1970 International Women's Day,
804,ark:/13030/m5vb5xhc,ark:/21198/z1839bm1,,Work,134.0,0134.03.0072|~|137570|~|76394_ca_object_representations_media_114560_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة دعوة لاحتفال يوم الطفل العالمي,An Invitation to a Children's Day Celebration,An invitation card from the Movement of Democratic Women in Israel (MDWII) to celebrate International Children's Day.|~|بطاقة دعوة من حركة النساء الديمقراطيات في اسرائيل لاحتفال يوم الطفل العالمي,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,,,,,,يوم الطفل العالمي|~|International Children's Day,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/84145_ca_object_representations_media_114560_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/76394_ca_object_representations_media_114560_original.jpg,https://palarchive.org/index.php/Detail/objects/137570/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,14 July 2019 at 15:19:30,21 November 2020 at 10:39:15,An invitation card from the Movement of Democratic Women in Israel (MDWII) to celebrate International Children's Day.,بطاقة دعوة من حركة النساء الديمقراطيات في اسرائيل لاحتفال يوم الطفل العالمي,,يوم الطفل العالمي,International Children's Day,
805,ark:/13030/m52w04k7,ark:/21198/z1839bm1,,Work,134.0,0134.03.0073|~|138446|~|48558_ca_object_representations_media_114562_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم المرأة العالمي,A Greeting Card to Celebrate International Women's Day,A greeting card from the Union of Palestinian Working Women's Committees to celebrate International Women's Day in 1983.|~|بطاقة معايدة مقدمة من اتحاد لجان المراة العاملة الفلسطينية بمناسبة يوم المرأة العالمي عام 1983.,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,ara,still image,1983; Date created,1983,,,,1983  اتحاد لجان المراه العاملة الثامن من اذار|~|1983 The Union of Palestinian Working Women's Committees March 8,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/32461_ca_object_representations_media_114562_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/48558_ca_object_representations_media_114562_original.jpg,https://palarchive.org/index.php/Detail/objects/138446/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:45,21 November 2020 at 10:38:57,A greeting card from the Union of Palestinian Working Women's Committees to celebrate International Women's Day in 1983.,بطاقة معايدة مقدمة من اتحاد لجان المراة العاملة الفلسطينية بمناسبة يوم المرأة العالمي عام 1983.,postcards,1983  اتحاد لجان المراه العاملة الثامن من اذار,1983 The Union of Palestinian Working Women's Committees March 8,
806,ark:/13030/m5hv0brn,ark:/21198/z1839bm1,,Work,134.0,0134.03.0074|~|138447|~|34534_ca_object_representations_media_114564_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بوستر,A Poster,A poster by the Social Services Committee for a summer camp in Al-Ram in 1983.|~|بوستر تم تصميمه لجنة الخدمات الاجتماعية عام 1983,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,posters,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/80311_ca_object_representations_media_114564_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/34534_ca_object_representations_media_114564_original.jpg,https://palarchive.org/index.php/Detail/objects/138447/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:45,21 November 2020 at 10:38:56,A poster by the Social Services Committee for a summer camp in Al-Ram in 1983.,بوستر تم تصميمه لجنة الخدمات الاجتماعية عام 1983,posters,,,
807,ark:/13030/m5995wfr,ark:/21198/z1839bm1,,Work,134.0,0134.03.0075|~|138448|~|86952_ca_object_representations_media_114566_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم الطفل العالمي,A Greeting Card to Celebrate International Children's Day,A greeting card from the Movement of Democratic Women in Nazareth to celebrate International Children's Day.|~|.بطاقة معايدة مقدمة من حركة النساء الديمقراطيات في الناصرة بمناسبة يوم الطفل العالمي,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,ara,still image,,,,,,يوم الطفل العالمي  حركة النساء الديمقراطيات في الناصرة|~|International Children's Day The Movement of Democratic Women in Nazareth,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/20754_ca_object_representations_media_114566_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/86952_ca_object_representations_media_114566_original.jpg,https://palarchive.org/index.php/Detail/objects/138448/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:45,21 November 2020 at 10:38:56,A greeting card from the Movement of Democratic Women in Nazareth to celebrate International Children's Day.,.بطاقة معايدة مقدمة من حركة النساء الديمقراطيات في الناصرة بمناسبة يوم الطفل العالمي,postcards,يوم الطفل العالمي  حركة النساء الديمقراطيات في الناصرة,International Children's Day The Movement of Democratic Women in Nazareth,
808,ark:/13030/m51w33cz,ark:/21198/z1839bm1,,Work,134.0,0134.03.0076|~|138449|~|78574_ca_object_representations_media_114568_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم الطفل العالمي,A Greeting Card to Celebrate International Children's Day,A greeting card from the Movement of Democratic Women in Israel (MDWII) to celebrate International Children's Day.|~|.بطاقة معايدة مقدمة من حركة النساء الديمقراطيات في اسرائيل بمناسبة يوم الطفل العالمي,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,ara,still image,,,,,,يوم الطفل العالمي  حركة النساء الديمقراطيات في اسرائيل  تل البيب|~|International Children's Day The Movement of Democratic Women in Israel Tel Aviv,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/20361_ca_object_representations_media_114568_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/78574_ca_object_representations_media_114568_original.jpg,https://palarchive.org/index.php/Detail/objects/138449/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:45,21 November 2020 at 10:38:56,A greeting card from the Movement of Democratic Women in Israel (MDWII) to celebrate International Children's Day.,.بطاقة معايدة مقدمة من حركة النساء الديمقراطيات في اسرائيل بمناسبة يوم الطفل العالمي,postcards,يوم الطفل العالمي  حركة النساء الديمقراطيات في اسرائيل  تل البيب,International Children's Day The Movement of Democratic Women in Israel Tel Aviv,
809,ark:/13030/m5w45jr6,ark:/21198/z1839bm1,,Work,134.0,0134.03.0077|~|138450|~|98245_ca_object_representations_media_114570_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة معايدة بمناسبة يوم المرأة العالمي,A Greeting Card to Celebrate International Women's Day,A greeting card from the Union of Palestinian Working Women's Committees to celebrate International Women's Day.|~|.بطاقة معايدة مقدمة من اتحاد لجان المرأة العاملة الفلسطينية بمناسبة يوم المرأة العالمي,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,ara,still image,,,,,,الثامن من آذار  اتحاد لجان المرأة العاملة الفلسطينية|~|March 8 The Union of Palestinian Working Women's Committees,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/50002_ca_object_representations_media_114570_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/98245_ca_object_representations_media_114570_original.jpg,https://palarchive.org/index.php/Detail/objects/138450/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:46,21 November 2020 at 10:38:56,A greeting card from the Union of Palestinian Working Women's Committees to celebrate International Women's Day.,.بطاقة معايدة مقدمة من اتحاد لجان المرأة العاملة الفلسطينية بمناسبة يوم المرأة العالمي,postcards,الثامن من آذار  اتحاد لجان المرأة العاملة الفلسطينية,March 8 The Union of Palestinian Working Women's Committees,
810,ark:/13030/m5kt4dzz,ark:/21198/z1839bm1,,Work,134.0,0134.03.0078|~|138451|~|24991_ca_object_representations_media_114572_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة بمناسبة يوم المرأة العالمي,A Greeting Card to Celebrate International Women's Day,A greeting card from the Women's Work Committees in the Occupied Territories to celebrate International Women's Day.|~|.بطاقة من لجان العمل النسائي في المناطق المحتلة بمناسبة يوم المرأة العالمي,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,eng|~|ara,still image,,,,,,لجان العمل النسائي في المناطق المحتلة عاش الثامن من آذار عيد المراة العالمي|~|The Women's Work Committees in the Occupied Territories Long Live March 8th - International Women's Day,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/95129_ca_object_representations_media_114572_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/24991_ca_object_representations_media_114572_original.jpg,https://palarchive.org/index.php/Detail/objects/138451/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:46,21 November 2020 at 10:38:56,A greeting card from the Women's Work Committees in the Occupied Territories to celebrate International Women's Day.,.بطاقة من لجان العمل النسائي في المناطق المحتلة بمناسبة يوم المرأة العالمي,postcards,لجان العمل النسائي في المناطق المحتلة عاش الثامن من آذار عيد المراة العالمي,The Women's Work Committees in the Occupied Territories Long Live March 8th - International Women's Day,
811,ark:/13030/m5gz20zp,ark:/21198/z1839bm1,,Work,134.0,0134.03.0079|~|138452|~|96820_ca_object_representations_media_114574_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة بمناسبة يوم المرأة العالمي,A Greeting Card to Celebrate International Women's Day,A greeting card from the Women's Work Committees in the Occupied Territories to celebrate International Women's Day.|~|.بطاقة من لجان العمل النسائي في المناطق المحتلة بمناسبة يوم المرأة العالمي,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,eng|~|ara,still image,,,,,,لجان العمل النسائي في المناطق المحتلة|~|The Women's Work Committees in the Occupied Territories,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/10393_ca_object_representations_media_114574_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/96820_ca_object_representations_media_114574_original.jpg,https://palarchive.org/index.php/Detail/objects/138452/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:46,21 November 2020 at 10:38:56,A greeting card from the Women's Work Committees in the Occupied Territories to celebrate International Women's Day.,.بطاقة من لجان العمل النسائي في المناطق المحتلة بمناسبة يوم المرأة العالمي,postcards,لجان العمل النسائي في المناطق المحتلة,The Women's Work Committees in the Occupied Territories,
812,ark:/13030/m5c6189k,ark:/21198/z1839bm1,,Work,134.0,0134.03.0080|~|138453|~|3864_ca_object_representations_media_114576_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,بطاقة بمناسبة يوم المرأة العالمي,A Greeting Card to Celebrate International Women's Day,A greeting card from the Women's Work Committees in the Occupied Territories to celebrate International Women's Day.|~|.بطاقة من لجان العمل النسائي في المناطق المحتلة بمناسبة يوم المرأة العالمي,فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,eng|~|ara,still image,,,,,,لجان العمل النسائي في المناطق المحتلة عاش الثامن من آذار عيد المرأة العالمي|~|The Women's Work Committees in the Occupied Territories Long Live March 8th - International Women's Day,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/64637_ca_object_representations_media_114576_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/3864_ca_object_representations_media_114576_original.jpg,https://palarchive.org/index.php/Detail/objects/138453/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:46,21 November 2020 at 10:38:56,A greeting card from the Women's Work Committees in the Occupied Territories to celebrate International Women's Day.,.بطاقة من لجان العمل النسائي في المناطق المحتلة بمناسبة يوم المرأة العالمي,postcards,لجان العمل النسائي في المناطق المحتلة عاش الثامن من آذار عيد المرأة العالمي,The Women's Work Committees in the Occupied Territories Long Live March 8th - International Women's Day,
813,ark:/13030/m5b92xjp,ark:/21198/z1839bm1,,Work,134.0,0134.03.0081|~|138454|~|4247_ca_object_representations_media_114578_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 3: Posters,"""دعوة للمؤتمر الدولي ""الانتفاضة والطفل الفلسطيني تحت الاحتلال","An Invitation to the International Conference ""The Intifada and the Palestinian Child under Occupation""","An invitation card to the international conference ""The Intifada and the Palestinian Child under Occupation"" organised by the Movement of Democratic Women on May 13, 1989.|~|بطاقة دعوة لمؤتمر الدولي ""الإنتفاضه والطفل الفلسطيني تحت الاحتلال"" احتفالي تنظمه حركة النساء الديمقراطيات بتاريخ 13/5/1989",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,postcards,ara,still image,13 May 1989; Date created,1989-05-13,,,,المؤتم الدولي  الإنتفاضه والطفل الفلسطيني تحت الاحتلال|~|The International Conference The Intifada and the Palestinian Child under Occupation,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/84763_ca_object_representations_media_114578_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/4/5/4247_ca_object_representations_media_114578_original.jpg,https://palarchive.org/index.php/Detail/objects/138454/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 3: Posters  | The Democratic Women's Movement Collection,18 August 2019 at 14:36:46,21 November 2020 at 10:38:56,"An invitation card to the international conference ""The Intifada and the Palestinian Child under Occupation"" organised by the Movement of Democratic Women on May 13, 1989.","بطاقة دعوة لمؤتمر الدولي ""الإنتفاضه والطفل الفلسطيني تحت الاحتلال"" احتفالي تنظمه حركة النساء الديمقراطيات بتاريخ 13/5/1989",postcards,المؤتم الدولي  الإنتفاضه والطفل الفلسطيني تحت الاحتلال,The International Conference The Intifada and the Palestinian Child under Occupation,
