Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1qg4cf4,,,Collection,,,,,Al-Kasaba Theatre and Cinematheque Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5869zd9,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4520|~|170590|~|57604_ca_object_representations_media_123235_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,عرض مسرحية المهاجر,"""Al-Mahajir"", Play, al-Kasaba","Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.|~|صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1997; Date created,1997,,,,,image/jpeg,4160,5761,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/56841_ca_object_representations_media_123235_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/57604_ca_object_representations_media_123235_original.jpg,https://palarchive.org/index.php/Detail/objects/170590/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:57,9 March 2021 at 11:13:48,"Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.",صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.,color photographs,,,
ark:/13030/m5hf5bn2,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4521|~|170591|~|14716_ca_object_representations_media_123237_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,عرض مسرحية المهاجر,"""Al-Mahajir"", Play, al-Kasaba","Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.|~|صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1997; Date created,1997,,,,,image/jpeg,4160,5761,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/96474_ca_object_representations_media_123237_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/14716_ca_object_representations_media_123237_original.jpg,https://palarchive.org/index.php/Detail/objects/170591/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:57,9 March 2021 at 11:13:48,"Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.",صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.,color photographs,,,
ark:/13030/m5sn7rv1,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4522|~|170592|~|59528_ca_object_representations_media_123239_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,عرض مسرحية المهاجر,"""Al-Mahajir"", Play, al-Kasaba","Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.|~|صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1997; Date created,1997,,,,,image/jpeg,4160,5761,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/21286_ca_object_representations_media_123239_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/59528_ca_object_representations_media_123239_original.jpg,https://palarchive.org/index.php/Detail/objects/170592/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:57,9 March 2021 at 11:13:48,"Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.",صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.,color photographs,,,
ark:/13030/m5gr4dpr,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4523|~|170593|~|2216_ca_object_representations_media_123241_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,عرض مسرحية المهاجر,"""Al-Mahajir"", Play, al-Kasaba","Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.|~|صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1997; Date created,1997,,,,,image/jpeg,4160,5761,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/22596_ca_object_representations_media_123241_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/2216_ca_object_representations_media_123241_original.jpg,https://palarchive.org/index.php/Detail/objects/170593/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:58,9 March 2021 at 11:13:48,"Taken in 1997, this colour photograph captures a freeze of al-Kasaba Theater and Cinematheque's play, ""al-Mahajir"" [the immigrant]. Directed by Muhammad Mekhmas, the play ran in Jerusalem, Galilee, Jordan, Syria, and Tunisia, featuring a cast of Palestinian actors, including Muhammad al-Bakry, Makram Khury, Mahmud ʿawad, Khalid al-Maṣu, Walid ʿabdelsalam, George Ibrahim, Salwa Naqara, ʿarin ʿumary, Husam abu ʿaysha, and Bassam Zuʿmut.",صورة ملونة من عرض لمسرحية المهاجر، التي أخرجها محمد خميس، وأعدها جورج ابراهيم. عرضت مسرحية المهاجر في القدس والجليل والأردن وسوريا وتونس. كما وحازت هذه المسرحية على جائزة أفضل اخراج وأفضل ملابس في مهرجان قرطاج بتونس. المسرحية من تمثيل: محمد البكري، مكرم خوري، محمود عوض، خالد المصو، وليد عبد السلام، جورج ابراهيم، سلوى نقارة، عرين عمري، حسام ابو عيشة، بسام زعمط.,color photographs,,,
ark:/13030/m5cp4kxb,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4524|~|170594|~|55249_ca_object_representations_media_123243_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"""المتشائل""، صورة من عرض مونودرامي، مركز خليل السكاكيني، 1996","""Al-Mutasha'il"", a Photograph of a Monodrama Performance, Khalil Sakakini Cultural Centre, 1996","Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".  |~|التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.","Asad, Hamzah. ""The al-Kasaba Theatre and Cinematheque Collection"". Archival Inventory. July 2018. The Palestinian Museum Digital Archive.  ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque). Partially recorded interview with PMDA researcher Hamzah Asad. 2019. Non-transcript. The Palestinian Museum Digital Archive.",color photographs,ara,still image,1996; Date created,1996,,"[31.8989215,35.201723]",Culture and Arts|~|Social History,,image/jpeg,4941,3426,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/77333_ca_object_representations_media_123243_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/55249_ca_object_representations_media_123243_original.jpg,https://palarchive.org/index.php/Detail/objects/170594/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:58,9 January 2022 at 15:54:35,"Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".","التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.",color photographs,,,
ark:/13030/m516200h,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4525|~|170595|~|11065_ca_object_representations_media_123245_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"""المتشائل""، صورة من عرض مونودرامي، مركز خليل السكاكيني، 1996","""Al-Mutasha'il"", a Photograph of a Monodrama Performance, Khalil Sakakini Cultural Centre, 1996","Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".  |~|التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.","Asad, Hamzah. ""The al-Kasaba Theatre and Cinematheque Collection"". Archival Inventory. July 2018. The Palestinian Museum Digital Archive.  ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque). Partially recorded interview with PMDA researcher Hamzah Asad. 2019. Non-transcript. The Palestinian Museum Digital Archive.",color photographs,ara,still image,1996; Date created,1996,,"[31.8989215,35.201723]",Culture and Arts|~|Social History,,image/jpeg,4941,3426,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/4267_ca_object_representations_media_123245_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/11065_ca_object_representations_media_123245_original.jpg,https://palarchive.org/index.php/Detail/objects/170595/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:58,9 January 2022 at 15:54:35,"Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".","التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.",color photographs,,,
ark:/13030/m5c03p06,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4526|~|170596|~|25729_ca_object_representations_media_123247_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"""المتشائل""، صورة من عرض مونودرامي، مركز خليل السكاكيني، 1996","""Al-Mutasha'il"", a Photograph of a Monodrama Performance, Khalil Sakakini Cultural Centre, 1996","Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".  |~|التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.","Asad, Hamzah. ""The al-Kasaba Theatre and Cinematheque Collection"". Archival Inventory. July 2018. The Palestinian Museum Digital Archive.  ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque). Partially recorded interview with PMDA researcher Hamzah Asad. 2019. Non-transcript. The Palestinian Museum Digital Archive.",color photographs,ara,still image,1996; Date created,1996,,"[31.8989215,35.201723]",Culture and Arts|~|Social History,,image/jpeg,4941,3426,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/50176_ca_object_representations_media_123247_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/25729_ca_object_representations_media_123247_original.jpg,https://palarchive.org/index.php/Detail/objects/170596/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:58,9 January 2022 at 15:54:35,"Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".","التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.",color photographs,,,
ark:/13030/m5772x9x,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4527|~|170597|~|2275_ca_object_representations_media_123249_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"""المتشائل""، صورة من عرض مونودرامي، مركز خليل السكاكيني، 1996","""Al-Mutasha'il"", a Photograph of a Monodrama Performance, Khalil Sakakini Cultural Centre, 1996","Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".  |~|التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.","Asad, Hamzah. ""The al-Kasaba Theatre and Cinematheque Collection"". Archival Inventory. July 2018. The Palestinian Museum Digital Archive.  ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque). Partially recorded interview with PMDA researcher Hamzah Asad. 2019. Non-transcript. The Palestinian Museum Digital Archive.",color photographs,ara,still image,1996; Date created,1996,,"[31.8989215,35.201723]",Culture and Arts|~|Social History,,image/jpeg,3425,4939,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/66414_ca_object_representations_media_123249_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/2275_ca_object_representations_media_123249_original.jpg,https://palarchive.org/index.php/Detail/objects/170597/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:58,9 January 2022 at 15:54:35,"Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".","التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.",color photographs,,,
ark:/13030/m5wf1gj8,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4528|~|170598|~|20715_ca_object_representations_media_123251_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"""المتشائل""، صورة من عرض مونودرامي، مركز خليل السكاكيني، 1996","""Al-Mutasha'il"", a Photograph of a Monodrama Performance, Khalil Sakakini Cultural Centre, 1996","Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".  |~|التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.","Asad, Hamzah. ""The al-Kasaba Theatre and Cinematheque Collection"". Archival Inventory. July 2018. The Palestinian Museum Digital Archive.  ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque). Partially recorded interview with PMDA researcher Hamzah Asad. 2019. Non-transcript. The Palestinian Museum Digital Archive.",color photographs,ara,still image,1996; Date created,1996,,"[31.8989215,35.201723]",Culture and Arts|~|Social History,,image/jpeg,4909,3406,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/15589_ca_object_representations_media_123251_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/20715_ca_object_representations_media_123251_original.jpg,https://palarchive.org/index.php/Detail/objects/170598/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:58,9 January 2022 at 15:54:35,"Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".","التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.",color photographs,,,
ark:/13030/m5064xx7,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.4529|~|170599|~|22355_ca_object_representations_media_123253_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"""المتشائل""، صورة من عرض مونودرامي، مركز خليل السكاكيني، 1996","""Al-Mutasha'il"", a Photograph of a Monodrama Performance, Khalil Sakakini Cultural Centre, 1996","Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".  |~|التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.","Asad, Hamzah. ""The al-Kasaba Theatre and Cinematheque Collection"". Archival Inventory. July 2018. The Palestinian Museum Digital Archive.  ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque). Partially recorded interview with PMDA researcher Hamzah Asad. 2019. Non-transcript. The Palestinian Museum Digital Archive.",color photographs,ara,still image,1996; Date created,1996,,"[31.8989215,35.201723]",Culture and Arts|~|Social History,,image/jpeg,4941,3426,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/79977_ca_object_representations_media_123253_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/3/2/22355_ca_object_representations_media_123253_original.jpg,https://palarchive.org/index.php/Detail/objects/170599/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,Al-Kasaba Theatre and Cinematheque Collection,12 September 2019 at 15:41:58,9 January 2022 at 15:54:35,"Taken in 1996 at Khalil Sakakini Cultural Centre, this photograph captures a freeze of ""al-Mutasha'il (The Pessoptimist)"", a monodrama performance by actor Muhammad al-Bakry based on Mazen Ghattas' adaptation of Emile Habibi's novel ""The Secret Life of Saeed: The Pessoptimist"".","التقطت هذه الصورة عام 1996 في مركز خليل السكاكيني الثقافي خلال عرض مونودراما ""المتشائل"" المقتبسة عن رواية إميل حبيبي ""الحياة السرية لسعيد إبي النحس المتشائل""، من إخراج مازن غطَّاس وتمثيل محمد بكري.",color photographs,,,
